fen,game_id
r1bqk2r/p2pbppp/2n1p3/1ppnP3/P7/2P2NP1/1P1P1PBP/RNBQ1RK1 b kq - 0 8,e1064
r1bqk2r/p1npbppp/2n1p3/2p1P3/PpPP4/5NP1/1P3PBP/RNBQ1RK1 b kq - 0 10,e1064
r2qk2r/pbnpbppp/2n1p3/4P3/PpPN3P/6P1/1P3PB1/RNBQ1RK1 b kq - 0 12,e1064
r2q1rk1/pb1pbppp/n1n1p3/4P3/PpPN1B1P/6P1/1P1N1PB1/R2Q1RK1 b - - 4 14,e1064
1r1q1rk1/pb1pbppp/n3p3/4P3/PpPQ1B1P/1N4P1/1P3PB1/R4RK1 b - - 0 16,e1064
1r3rk1/p1qpbppp/n3p3/4P3/PpPQ1B1P/1N4P1/1P3PK1/R2R4 b - - 2 18,e1064
1r1r2k1/p1qpbppp/4p3/2N1P3/PpPQ1B1P/6P1/1P3PK1/2RR4 b - - 0 20,e1064
1r1r2k1/p1qp1ppp/4p3/2b1P3/P1P1QB1P/1pR3P1/1P3PK1/3R4 b - - 1 22,e1064
3r2k1/p1qp1pp1/4p2p/2b1P2P/PrP1QB2/1p1R2P1/1P3PK1/3R4 b - - 1 24,e1064
2r3k1/p1qp1pp1/1b2p2p/4P2P/PrP2B2/1p1R1QP1/1P3PK1/2R5 b - - 5 26,e1064
2r3k1/p2R1pp1/1b2p2p/4P2P/P1q2B2/1p3QP1/1P3PK1/8 b - - 0 28,e1064
6k1/p4pp1/1b1Rp2p/4P2P/q7/1p2BQP1/1Pr2PK1/8 b - - 3 30,e1064
3R4/p4ppk/4p2p/4P2P/q7/1p2Q1P1/1Pr2PK1/8 b - - 0 32,e1064
5R2/p4ppk/4p2p/4P2P/2q5/1p2Q1P1/1Pr2P1K/8 b - - 4 34,e1064
r1bq1rk1/ppp1ppbp/2n2np1/4P3/3P4/2NB1N2/PPP3PP/R1BQK2R b KQ - 0 8,e1065
r1bq1rk1/ppp1p1bp/2n2Pp1/7n/3P4/2NBBN2/PPP3PP/R2QK2R b KQ - 0 10,e1065
r1bq1rk1/ppp1p1bp/2n3p1/7n/3P4/2NBBN1P/PPP3P1/R2Q1RK1 b - - 2 12,e1065
r1bq1r1k/ppp3bp/2n3p1/4p2n/3P4/2PBBN1P/PP2N1P1/R2Q1RK1 b - - 0 14,e1065
r1bq1r1k/ppp3bp/6p1/7n/3B4/2PB1N1P/PP4P1/R2Q1RK1 b - - 0 16,e1065
r2q1r1k/ppp3Bp/4b1p1/8/2B2n2/2P2N1P/PP4P1/R2Q1RK1 b - - 0 18,e1065
r2q1r2/ppp3kp/4n1p1/8/8/1QP2N1P/PP4P1/R4RK1 b - - 1 20,e1065
r2q1r2/p1p3kp/1p4p1/2n5/1PQ5/2P2N1P/P5P1/R4RK1 b - - 0 22,e1065
r4r2/p1p3kp/1p4p1/8/1P2n1Q1/2Pq1N1P/P5P1/3R1RK1 b - - 4 24,e1065
r4r2/p1pQ2k1/1p4p1/7p/1P2n3/2P1qN1P/P5PK/3R1R2 b - - 1 26,e1065
r7/p1p2rk1/1p4p1/3Q3p/1P2nq2/2P2N1P/P5P1/3R1RK1 b - - 5 28,e1065
r7/p1p2rk1/1p4p1/3Q3p/1P2nq2/2P2N1P/P5P1/3R1RK1 b - - 9 30,e1065
r1bqkbnr/pp3ppp/2n1p3/8/2Bp4/1N3N2/PPP2PPP/R1BQ1RK1 b kq - 5 8,e1066
r1bqkbnr/1p3ppp/p3p3/8/2BN4/8/PPP2PPP/R1BQ1RK1 b kq - 0 10,e1066
r1b1k1nr/1pq2ppp/p2bp3/8/3N4/1B6/PPP2PPP/R1BQR1K1 b kq - 4 12,e1066
r1b2rk1/1pq1nppp/p2bp3/7Q/3N4/1BP5/PP3PPP/R1B1R1K1 b - - 0 14,e1066
r1b2rk1/2q2ppp/p2bp1n1/1p5Q/3N4/2P1R3/PPB2PPP/R1B3K1 b - - 1 16,e1066
r1b2rk1/2q2pp1/p2bp2p/1p5Q/3N1B2/2P4R/PPB2PPP/R5K1 b - - 0 18,e1066
r4rk1/1bq2pp1/p3p2p/1p6/3N1bQ1/2P4R/PPB2PPP/4R1K1 b - - 3 20,e1066
3r1rk1/2q2pp1/p3p2p/1p1b4/3N1bQ1/2P4R/PPB2PPP/4R1K1 b - - 7 22,e1066
3r1rk1/2q2pp1/p3p2p/3b2b1/1p1N1PQ1/2P3PR/PPB4P/4R1K1 b - - 0 24,e1066
3r1rk1/2q2pp1/p3p2R/3b4/1p1b1PQ1/2P3P1/PPB4P/4RK2 b - - 1 26,e1066
3r2k1/2q3pQ/p3pr1R/3b1p2/1p1b1P2/2P3P1/PPB4P/4RK2 b - - 3 28,e1066
3r4/2q2kp1/p3pb2/3b1p1Q/1p3P2/2P3P1/PPB4P/4RK2 b - - 1 30,e1066
r3kbnr/pp1b1ppp/1qn1p3/3pP3/3P4/3B1N2/PP3PPP/RNBQ1RK1 b kq - 0 8,e1067
r3kbnr/pp1b1ppp/4p3/3pP3/3q4/2NB4/PP3PPP/R1BQ1RK1 b kq - 1 10,e1067
r3kbnr/pp1b1ppp/3qp3/1N1p4/8/3B4/PP3PPP/R1BQR1K1 b kq - 3 12,e1067
r2qkbnr/pp1b1ppp/4p3/1N1p4/5B2/3B1Q2/PP3PPP/R3R1K1 b kq - 7 14,e1067
3qkbnr/Np1b1ppp/4p3/2rp4/1P3B2/3B1Q2/P4PPP/R3R1K1 b k - 0 16,e1067
3qkbnr/1p1b1ppp/4p3/1N1p4/1P3B2/3Q4/P4PPP/R3R1K1 b k - 0 18,e1067
4kbnr/1p1Q1ppp/4p3/3p4/1P3B2/8/P4PPP/R3R1K1 b k - 0 20,e1067
5bnr/1p1k1p1p/4p3/3p2p1/1P6/6B1/P4PPP/R1R3K1 b - - 1 22,e1067
3k2nr/1pR2pbp/4p3/3p2p1/1P6/6B1/P4PPP/2R3K1 b - - 5 24,e1067
r2qk2r/pp2bppp/2npbB2/2p1p3/P1B1P3/2NP1N2/1PP2PPP/R2QK2R b KQkq - 0 8,e1068
r2q1rk1/pp3ppp/2npbb2/2pNp3/P1B1P3/2PP1N2/1P3PPP/R2QK2R b KQ - 0 10,e1068
1r1q1rk1/1p3ppp/p1npbb2/2p1p3/P1B1P3/2PPNN1P/1P3PP1/R2QK2R b KQ - 2 12,e1068
1r1q1rk1/5ppp/2npBb2/1pp1p3/4P3/2PPNN1P/1P3PP1/R2QK2R b KQ - 0 14,e1068
1r3rk1/6pp/1qnppb2/1pp1p3/4P3/1QPPNN1P/1P3PP1/R4RK1 b - - 3 16,e1068
r4r2/5kpp/1qnppb2/1pp1p3/4P1N1/1QPP1NPP/1P3P2/R4RK1 b - - 0 18,e1068
r4r2/1q3kpp/2nppb2/2p1p3/1p2P1N1/2PP1NPP/1PQ2PK1/R4R2 b - - 1 20,e1068
R7/1q3kpp/2nppb2/2p1p3/1p2P1N1/2PP1NPP/1PQ2PK1/8 b - - 0 22,e1068
8/5kpp/2nppb2/2p1p3/1pP1P1NP/3P1NP1/qPQ2PK1/8 b - - 0 24,e1068
8/5kpp/3ppN2/2p1p3/1nP1P2P/1p1P1NP1/qP1Q1PK1/8 b - - 0 26,e1068
8/5k1Q/3ppp2/2p1p3/1nP1P2P/1p1P1NP1/1q3PK1/8 b - - 0 28,e1068
8/3k4/3ppQ2/2p1p3/1nP1P2P/1p1P1NP1/1q3PK1/8 b - - 0 30,e1068
8/3k4/3pp3/2p1p1N1/2P1P2P/1p1n2P1/5QK1/8 b - - 0 32,e1068
r1bqk2r/pppn1pbp/3p1np1/8/P1BNP3/2N5/1PP2PPP/R1BQ1RK1 b kq - 0 8,e1069
r1bqr1k1/pppn1pbp/3p1np1/8/P1BNP3/2N4P/1PP2PP1/R1BQR1K1 b - - 2 10,e1069
r1bqr1k1/ppp2pbp/5np1/2nN4/P1BNP3/5Q1P/1PP2PP1/R1B1R1K1 b - - 0 12,e1069
r1b1r1k1/ppp2pbp/6p1/2nP4/P2N4/5Q1P/1PP2PP1/R1B1R1K1 b - - 0 14,e1069
r1b3k1/ppp2p1p/6p1/2nP4/P2b4/2P2Q1P/1P3PPK/R1B1r3 b - - 0 16,e1069
r1b3k1/ppp2p1p/6p1/2nP4/P4Q2/2P4P/1P3PPK/R3r3 b - - 0 18,e1069
r1bQ2k1/pp3p1p/6p1/3P4/P3n3/2P4P/1P3PPK/r7 b - - 2 20,e1069
r1b5/pp3pkp/5np1/3PQ3/P7/2P4P/1P3PPK/r7 b - - 6 22,e1069
4r3/pp1b1pkp/5np1/3P4/P2Q2P1/2P4P/1P3P1K/r7 b - - 2 24,e1069
r1b1kb1r/p1p1p1pp/2p2n2/3q1p2/8/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 8,e1070
r1bqkb1r/p1p3pp/2p1pn2/5p2/2PP4/5N2/PP3PPP/RNBQ1RK1 b kq - 0 10,e1070
r1bq1rk1/p1p3pp/2pbpn2/5p2/2PP4/2N2N2/PP3PPP/R1BQR1K1 b - - 4 12,e1070
r1bq1rk1/p1p1b1p1/2p1pn1p/2P1Np2/3P4/2N5/PP3PPP/R1BQR1K1 b - - 2 14,e1070
r4rk1/p1pqb1p1/2p1pn1p/2P2p2/3P4/2N5/PP2QPPP/R1B1R1K1 b - - 1 16,e1070
2r2r2/p1pqbkp1/2p1pn1p/2P2p2/3P1B2/2N5/PP2QPPP/3RR1K1 b - - 5 18,e1070
2r2r2/p1pq1kp1/2p1pb1p/2PnBp2/3P4/2N4P/PP2QPP1/3RR1K1 b - - 0 20,e1070
2r2r2/p1pq1kp1/2p1p2p/2P1Qp2/3P4/2P4P/P4PP1/3RR1K1 b - - 0 22,e1070
2r1r3/p1p2kp1/2p1p2p/2Pq1p2/2PP4/7P/P3QPP1/3RR1K1 b - - 0 24,e1070
2rqr3/p1p2kp1/2p1p2p/2PPQp2/2P5/7P/P4PP1/3RR1K1 b - - 0 26,e1070
2r1r3/p1p2kp1/4Pq1p/2P1Qp2/8/7P/P4PP1/3RR1K1 b - - 0 28,e1070
4r3/p1p2kp1/4rq1p/2PQ1p2/8/4R2P/P4PP1/3R2K1 b - - 3 30,e1070
4r3/p1p2kp1/4rq1p/2PQ1p2/8/6RP/P4PPK/3R4 b - - 7 32,e1070
8/p1p1rkp1/4r2p/2PRqp2/2Q5/6RP/P4PPK/8 b - - 11 34,e1070
rnbqk2r/pp3ppp/4pn2/3p4/3P4/2N1P1P1/PP3PP1/R2QKBNR b KQkq - 0 8,e1071
r2qk2r/pp1b1ppp/2n1pn2/3p4/3P4/P1NBP1P1/1P3PP1/R2QK1NR b KQkq - 0 10,e1071
r2qk2r/pp1b1ppp/5n2/3pn3/8/P1NBPNP1/1P3PP1/R2QK2R b KQkq - 1 12,e1071
r2q1rk1/pp1b1ppp/5n2/3N4/8/P2QPNP1/1P3PP1/R3K2R b KQ - 0 14,e1071
r2r2k1/pp1b1ppp/5n2/q7/8/P1NQPNP1/1P3PP1/R4RK1 b - - 4 16,e1071
r2r2k1/pp3ppp/5n2/q7/8/PQNbPNP1/1P3PP1/R4RK1 b - - 8 18,e1071
r2r2k1/pp3ppp/8/q2n4/4N3/PQ2PNP1/1P3PP1/5RK1 b - - 2 20,e1071
2rr2k1/pp3ppp/1q6/3n4/Q2NN3/P3P1P1/1P3PP1/5RK1 b - - 6 22,e1071
3r2k1/Qp3ppp/8/3n4/3NN3/P3P1P1/1q3PP1/2R3K1 b - - 0 24,e1071
3r2k1/Qp3ppp/8/8/3NN3/P3P1P1/6PK/2q5 b - - 0 26,e1071
3r2k1/Qp3ppp/2N4q/8/4N3/P5P1/6P1/6K1 b - - 3 28,e1071
3r2k1/1p3pp1/2q4p/8/8/P3Q1P1/5NP1/6K1 b - - 1 30,e1071
r5k1/1p3pp1/2q4p/8/8/P3Q1P1/5NP1/6K1 b - - 5 32,e1071
rnbqkb2/pp2ppp1/2pp1n2/8/2PPP3/2N3P1/PP3P2/R1BQK1NB b Qq - 0 8,e1072
r1b1kb2/ppqnppp1/2pp1n2/8/2PPP3/2N1B1P1/PP2NP2/R2QK2B b Qq - 4 10,e1072
r1b1kb2/ppqn1pp1/3p1n2/2pPp3/2P1P3/2NQB1P1/PP2NP2/R3K2B b Qq - 1 12,e1072
r1b1k3/1pqnbpp1/p2p1n2/2pPp3/2P1P3/P1NQBBP1/1P2NP2/R3K3 b Qq - 0 14,e1072
r3k3/1bqnbpp1/pp1p1n2/1PpPp3/2P1P3/P1NQBBP1/4NP2/R3K3 b Qq - 0 16,e1072
2kr4/1bqnbpp1/1p1p1n2/pPpPp3/2P1P3/P1NQBBP1/4NP2/2K4R b - - 3 18,e1072
1k4r1/1bqnbpp1/1p1p1n2/pPpPp3/2P1PP2/P1NQB1P1/4N1B1/2K4R b - - 0 20,e1072
1kb3r1/2qnbpp1/1p1p4/pPpPp3/2P1PPn1/P1N2QP1/4N1B1/2K3BR b - - 4 22,e1072
1kbq2r1/4bpp1/1p1p1n2/pPpPpP2/2P1P1n1/P1N2QPB/4N3/2K3BR b - - 2 24,e1072
1kbq2r1/4bppn/1p1p3n/pPpPpP2/2P1P1P1/P1N2Q1B/2K1N3/6BR b - - 2 26,e1072
1kbq3r/4bpp1/1p1p3n/pPpPpPn1/2P1P1P1/P1N1B2B/2K1N1Q1/7R b - - 6 28,e1072
1kbq3r/4bp2/1p1p3n/pPpPpPn1/2P1P3/P1N1B1QB/2K1N3/7R b - - 0 30,e1072
1kbq3r/4b3/1p1p3n/pPpPpPp1/2P1P3/P1N3Q1/2K1N1B1/7R b - - 1 32,e1072
1kbq4/4bn2/1p1p4/pPpPpPp1/2P1P3/P5Q1/2K1N3/3N3B b - - 0 34,e1072
rnb1kb1r/pp3ppp/5n2/2pq4/3Np3/2N1P1P1/PP1P1PBP/R1BQK2R b KQkq - 1 8,e1073
r1b1kb1r/pp3ppp/2n2n2/2p1q3/4p3/1NN1P1P1/PP1P1PBP/R1BQ1RK1 b kq - 5 10,e1073
r1b1kb1r/pp3pp1/2n2n2/2p1q2p/8/1NNQP1P1/PP3PBP/R1B2RK1 b kq - 0 12,e1073
r1b1kb1r/pp3pp1/2n2n2/2p1q3/4P3/1NNQ2P1/PP3PB1/R1B2RK1 b kq - 0 14,e1073
r1b1kb1r/pp3pp1/5n2/2p1n2q/4P3/1NN3P1/PP3PB1/R1BQR1K1 b kq - 4 16,e1073
rnbq1rk1/ppp1ppbp/6p1/3nP3/2B5/5N2/PPP1QPPP/RNB2RK1 b - - 2 8,e1074
rn1q1rk1/pp2ppbp/2p3p1/3nP3/6b1/1B3N2/PPP1QPPP/RNBR2K1 b - - 1 10,e1074
rn3rk1/pp2ppbp/q1p3p1/3nP3/2B3b1/5N2/PPPBQPPP/RN1R2K1 b - - 5 12,e1074
rn3rk1/p3ppbp/q5p1/1p1pP3/6b1/2N2N2/PPPBQPPP/R2R2K1 b - - 1 14,e1074
r4rk1/p3ppbp/n5p1/3NP3/1p4b1/5N2/PPPB1PPP/R2R2K1 b - - 0 16,e1074
r4r1k/p3Npbp/n5p1/4P3/1p6/5P2/PPPB1P1P/R2R2K1 b - - 0 18,e1074
r3r2k/p4p1p/n1N3p1/4b3/1p6/2P2P2/PP1B1P1P/R2R2K1 b - - 2 20,e1074
r3r2k/p4N1p/n5p1/8/8/5P2/PP1p1P1P/R2R2K1 b - - 0 22,e1074
r4r2/p5kp/n2N2p1/8/8/5P2/PP1p1PKP/R2R4 b - - 4 24,e1074
3r1r2/p5kp/3N2p1/2n5/8/5P2/PP1R1PKP/3R4 b - - 2 26,e1074
3r1r2/p5k1/3Nn1p1/7p/7P/5PK1/PP1R1P2/3R4 b - - 0 28,e1074
5r2/p6k/4n1p1/7p/4N2P/5PK1/PP1R1P2/8 b - - 0 30,e1074
5r2/p2R2n1/6pk/6Np/7P/5PK1/PP3P2/8 b - - 4 32,e1074
5r2/R5n1/6pk/6Np/7P/5P1K/PP3P2/8 b - - 0 34,e1074
r1bqk2r/ppp1bppp/2pn4/8/8/8/PPPP1PPP/RNBQRBK1 b kq - 1 8,e1075
r1bqk2r/1pp1bppp/2p5/p4n2/8/N1P5/PP1P1PPP/R1BQRBK1 b kq - 0 10,e1075
r1bqk2r/1pp1bppp/8/2p2n2/p1N5/2PP4/PP3PPP/R1BQRBK1 b kq - 0 12,e1075
r1bq1rk1/1pp1bpp1/7p/2p2n2/p1N5/2PP1QP1/PP3P1P/R1B1RBK1 b - - 1 14,e1075
2bq1rk1/1pp1bpp1/5r1p/2p2n2/p1N2B2/2PP1QP1/PP3PBP/R3R1K1 b - - 5 16,e1075
2bq1rk1/2p1bp2/5r1p/1pp1Bnp1/p7/2PP1QP1/PP1N1PBP/R3R1K1 b - - 1 18,e1075
2bq1rk1/2p1bp2/r6p/1pp1B1p1/p6P/2PP1Q1B/PP1N1P1P/R3R1K1 b - - 0 20,e1075
2bq1rk1/2p1b3/r6p/1pp1Bp2/p5pP/2PPQ2B/PP1N1P1P/R3R1K1 b - - 1 22,e1075
2bq1r2/2p1b2k/r6p/1pp1Bp1P/p7/2PP3Q/PP1N1P1P/R3R1K1 b - - 0 24,e1075
2bq1r2/2p4k/3br2p/1pp1Bp1P/p4P2/2PP3Q/PP1N3P/R3RK2 b - - 0 26,e1075
2bq1r2/2p4k/7p/1pp1Pp1P/p7/2PP3Q/PP1N3P/R4K2 b - - 0 28,e1075
2bq1r2/2p4k/4P2p/1pp4P/p2P4/2P2p1Q/PP1N3P/R4K2 b - - 0 30,e1075
2b2r2/2p4k/4P2p/1pN4P/p2P1q2/2P2p1Q/PP5P/R4K2 b - - 0 32,e1075
2b3rk/2p5/4P2p/1pN4P/pP1P1q2/2P2p1Q/P6P/4RK2 b - - 2 34,e1075
r3k2r/pp1qppbp/2np1np1/8/2PNP3/2N1BP2/PP4PP/R2QK2R b KQkq - 2 10,e1076
2r2rk1/pp1qppbp/2np1np1/8/2PNP3/1PN1BP2/P5PP/R2Q1RK1 b - - 0 12,e1076
2rr2k1/1p1qppbp/p1np1np1/8/2PNP3/1PNQBP2/P5PP/2R2RK1 b - - 3 14,e1076
2rr2k1/1p1q1pbp/p2ppnp1/8/2PBP3/1PNQ1P2/P5PP/2RR2K1 b - - 1 16,e1076
2rrn1k1/1p3pbp/p1qpp1p1/8/N1P1P3/1P1QBP2/P5PP/2RR2K1 b - - 5 18,e1076
2rr2k1/1pn2p1p/p1qppbp1/8/2P1P3/1PNQBP2/P5PP/2RR3K b - - 9 20,e1076
2rr2k1/1pn2p1p/p1qppbp1/8/N1P1P3/1P1QBP1P/P5P1/2RR3K b - - 2 22,e1076
2rr2k1/1pn2p1p/p1qppbp1/8/2PBP3/1PNQ1P1P/P5P1/2RR3K b - - 6 24,e1076
2rrn1k1/1p2bp1p/p1qpp1pQ/8/2PBP3/1PN2P1P/P5P1/2RR3K b - - 10 26,e1076
2rrn1k1/1p2bp1p/p1qpp1p1/8/2PBP3/1P3P1P/P2QN1P1/2RR3K b - - 14 28,e1076
2rrn1k1/4bp1p/p2pp1p1/1q6/4P3/1P3P1P/PB1QN1P1/2RR3K b - - 1 30,e1076
3rn1k1/5p1p/p2ppBp1/1q6/4P3/1P3P1P/P2QN1P1/2R4K b - - 0 32,e1076
3r2k1/5p1p/p2ppnp1/4q3/1P2P3/2N2P1P/P2Q2P1/2R4K b - - 0 34,e1076
r2qkbnr/p2b1ppp/2p1p3/3P4/3Q1B2/2N5/PPP2PPP/R3K1NR b KQkq - 0 8,e1077
r2qkb1r/p2b1ppp/4pn2/3p4/3Q1B2/2N2N2/PPP2PPP/2KR3R b kq - 3 10,e1077
r3k2r/p2b1ppp/1q2pn2/2bpB3/7Q/2N2N2/PPP2PPP/2KR3R b kq - 7 12,e1077
r4rk1/p2b1ppp/1q2pn2/3pB3/8/2N2N1Q/PPP2bPP/1K1R3R b - - 3 14,e1077
r1r3k1/p2b1pp1/1q2pB1p/3p2N1/8/2N4Q/PPP2bPP/1K1R3R b - - 0 16,e1077
r1r3k1/p2b1pp1/1q2p3/3p2B1/3b4/2NR3Q/PPP3PP/1K5R b - - 2 18,e1077
1rr3k1/p2b1pp1/4p3/3p4/1q1b4/3R3Q/PPP1N1PP/1KB4R b - - 6 20,e1077
1rr3k1/p2b1pp1/4p3/3p4/2q5/1R5Q/PBP1N1PP/1K5R b - - 0 22,e1077
1r4k1/p2b1pp1/4p3/3p4/8/2Q5/PBP1q1PP/1K5R b - - 0 24,e1077
r1b1k1nr/p1q1ppbp/2pp2p1/2p5/3PP3/2P2N2/PP3PPP/RNBQR1K1 b kq - 0 8,e1078
r1b1k2r/p1q1ppbp/2pp1np1/8/3PP3/2N2N2/PP3PPP/R1BQR1K1 b kq - 2 10,e1078
r1b2rk1/p1q1ppbp/3p1np1/2p1P3/3P4/2N2N1P/PP3PP1/R1BQR1K1 b - - 0 12,e1078
r1br2k1/p1q1ppbp/5np1/2p1P3/Q7/2N2N1P/PP3PP1/R1B1R1K1 b - - 2 14,e1078
r2r2k1/pbq1ppbp/6p1/2p1P1Bn/Q3N3/5N1P/PP3PP1/R3R1K1 b - - 6 16,e1078
r2r2k1/p1q1ppbp/6p1/3bP1Bn/Q1p5/5N1P/PP1N1PP1/2R1R1K1 b - - 1 18,e1078
r2r2k1/pq2ppb1/6pp/3bP2n/Q1p5/4BN1P/PPRN1PP1/4R1K1 b - - 3 20,e1078
r2r2k1/1q2ppb1/p6p/3bP1pn/Q1p5/1P2BN1P/P1RN1PP1/2R3K1 b - - 0 22,e1078
r2r2k1/2Rqppb1/p6p/3bP1pn/Q7/1P2BN1P/3N1PP1/2R3K1 b - - 2 24,e1078
r2r2k1/2R2pb1/p3p2p/3bP1pn/P7/4BNPP/3N1P2/2R3K1 b - - 0 26,e1078
r5k1/2R2pb1/p3p2p/P1BbP1pn/1r6/5NPP/3N1P2/2R3K1 b - - 2 28,e1078
5rk1/5pb1/pB2p2p/P2bP1pn/r7/2R2NPP/3N1P2/2R3K1 b - - 6 30,e1078
5rk1/6b1/pBN1p2p/P2bp1pn/r7/2R3PP/3N1P2/2R3K1 b - - 1 32,e1078
4r1k1/N1R3b1/pB2pn1p/P2bp1p1/r7/6PP/3N1P2/2R3K1 b - - 5 34,e1078
r2qk2r/pp1nbppp/2p1pn2/3p4/2PP2b1/2N2NP1/PPQ1PPBP/R1B2RK1 b kq - 3 8,e1079
r3k2r/pp1nbppp/1qp1pn2/2Pp1b2/3P4/1QN2NP1/PP2PPBP/R1B2RK1 b kq - 0 10,e1079
r3k2r/1p1nbppp/p1p1pn2/2Pp1b2/1P1P4/2N2NP1/1P2PPBP/R1B2RK1 b kq - 0 12,e1079
2r1k2r/1p1nbppp/p1p1p3/2Pp1b1n/1P1P4/2N2NP1/1P1BPPBP/R4RK1 b k - 4 14,e1079
2r1k2r/1p1nbppb/p1p1p2p/2Pp3n/1P1P2P1/2N2N1P/1P1BPPB1/R4RK1 b k - 0 16,e1079
2r1k2r/1p2bppb/p1p1pn1p/2PpP3/1P4P1/2N4P/1P1BPPB1/R4RK1 b k - 0 18,e1079
2r1k2r/1p2bpp1/p1p1p2p/2PpP3/1P2B1P1/7P/1P1BPP2/R4RK1 b k - 0 20,e1079
2r2rk1/1p2bpp1/p1p1p2p/2P1P3/1P2p1P1/4B2P/1P2PP2/3R1RK1 b - - 3 22,e1079
2rr2k1/1p2bpp1/p1p1p2p/2P1P3/1P4P1/4BP1P/1P6/3R1RK1 b - - 0 24,e1079
2r3k1/1p2bpp1/p3p2p/2PpP3/1P3PP1/4B2P/1P6/5RK1 b - - 0 26,e1079
2r3k1/1p3pp1/4p2p/P1BpP3/5PP1/7P/1P6/5RK1 b - - 0 28,e1079
6k1/1p3pp1/4p2p/P2pP3/1Pr2PP1/7P/8/1R4K1 b - - 2 30,e1079
6k1/1p3pp1/P3p2p/1P1pP3/r5P1/7P/8/1R4K1 b - - 0 32,e1079
6k1/5pp1/PpR1p2p/rP1pP3/6P1/7P/8/6K1 b - - 3 34,e1079
r1bqk2r/1pp1bppp/p1np2n1/3Np3/2B1P3/5N1P/PPPP1PP1/R1BQ1RK1 b kq - 2 8,e1080
r1bq1r1k/1pp1bppp/p1np2n1/3Np3/P1B1P3/3P1N1P/1PP2PP1/R1BQ1RK1 b - - 0 10,e1080
r2q1r1k/1pp1b1pp/p1np2n1/3Npb2/PPB5/3P1N1P/2P2PP1/R1BQ1RK1 b - - 0 12,e1080
r4r1k/1ppqN1pp/p1np2n1/4p3/PPB5/3P1N1b/2PB1PP1/R2Q1RK1 b - - 0 14,e1080
r4r1k/1ppqn1pp/p2p2n1/4p1N1/PPB3b1/3P1P2/2PB2P1/R2Q1RK1 b - - 0 16,e1080
r4r1k/1ppq2pp/p5n1/3np1N1/PP4P1/3P4/2PB2P1/R2Q1RK1 b - - 0 18,e1080
5r1k/1ppq2pp/p5n1/3np3/PP4P1/3P1N2/2PB2P1/R4QK1 b - - 2 20,e1080
5r1k/1pp3p1/p5np/P2np3/1P4q1/3P1N2/2PB2P1/4RQK1 b - - 1 22,e1080
5r2/1pp3pk/p5np/P3p3/1PP1Rnq1/3P1N2/3B2P1/5QK1 b - - 0 24,e1080
5r2/1pp3pk/p6p/P3R2q/1PP2n2/3P1N2/6P1/5QK1 b - - 0 26,e1080
5r2/1pp3pk/p6p/P3R3/1PPP1n2/5Nq1/6P1/5Q1K b - - 2 28,e1080
8/1p4pk/p1p2r1p/P7/1PPPRn2/5Nq1/6P1/5Q1K b - - 1 30,e1080
8/1p4pk/p1p2r1p/P3R1q1/1PPP1n2/8/6PN/5Q1K b - - 5 32,e1080
6k1/1p4p1/p1p2rqp/PP2R3/2PP1n2/5N2/6P1/5Q1K b - - 0 34,e1080
rnbq1rk1/2p1ppbp/p2p1np1/1p6/2PPP2P/2N1BP2/PP2N1P1/R2QKB1R b KQ - 1 8,e1081
rnbq1rk1/2p1ppb1/p2p1np1/3N3p/1pPPPN1P/4BP2/PP4P1/R2QKB1R b KQ - 1 10,e1081
rnbq1rk1/2p1ppb1/3p1np1/p2N3P/1pPPPNp1/4BP2/PP6/R2QKB1R b KQ - 0 12,e1081
rnbq1rk1/2p2pb1/5np1/p2Np2P/1pP1P1p1/3NBP2/PP6/R2QKB1R b KQ - 1 14,e1081
rnbq1rk1/2p2pb1/6p1/p2Np3/1pP1P1P1/3NB1nR/PP6/R2QKB2 b Q - 2 16,e1081
r1bq1rk1/2pn1pb1/6p1/p2Np3/1pP1P1P1/3NB2R/PP1Q4/R4K2 b - - 2 18,e1081
r1bq1rk1/3n1pB1/6p1/p2pp3/1pP1P1P1/3N3R/PP1Q4/R4K2 b - - 0 20,e1081
r1bq1r2/3n1p2/5kp1/p2pp3/1pP1P1PQ/3N3R/PP6/R4K2 b - - 3 22,e1081
r1bq1r2/3n1p2/3k2p1/p2Pp3/1p2P1P1/3N3R/PP3Q2/R4K2 b - - 2 24,e1081
r4r2/3n1p2/bq1k2p1/p2Pp3/1p2P1P1/3N3R/PP3Q2/2R3K1 b - - 6 26,e1081
2r2r2/3n1p2/1q1k2p1/p2Pp3/1p2P1P1/3R4/PP3Q2/5RK1 b - - 0 28,e1081
5r2/3n1p2/3k2p1/p2Pp3/1pr1P1P1/4R3/PP3R2/6K1 b - - 2 30,e1081
5r2/8/3k1pp1/p1nPp3/1pr1P1P1/4R3/PP2R1K1/8 b - - 3 32,e1081
5r2/8/3k1pp1/2nPp3/1pr1P1P1/1P2R3/4R1K1/8 b - - 0 34,e1081
rn1qk1nr/ppp2pp1/3b2b1/7p/2PPp2P/4N3/PP3PP1/RNBQKB1R b KQkq - 0 8,e1082
rn1Qk1nr/pp3pp1/6b1/2b4p/2P1p2P/4N3/PP3PP1/RNB1KB1R b KQkq - 0 10,e1082
