fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
4r1k1/pp1bnr1p/3B4/3P2p1/n1P2p2/1NPB1P2/P2KR1PP/7R b - - 4 24,48,rqqADhpk,e7f5,-393,48,e7f5,0.2083,0.2577,0.3385,0.4354,a4b2,a4b2,e7f5,e7f5,0.0,0.4354,0.2271,False
4r1k1/pp1b1r1p/8/3P2p1/n1P2p2/BNPBnP2/P2KR1PP/4R3 b - - 8 26,52,rqqADhpk,d7f5,-249,34,b7b6,0.0567,0.0526,0.0492,0.0498,a4b6,a4b6,a4b6,a4b6,105.0,0.0567,-0.0069,False
4r1k1/p4r1p/1p6/3P2p1/n1PN1p2/B1PBnPPb/P2KR2P/4R3 b - - 2 28,56,rqqADhpk,h3f1,-296,56,a4c5,0.0586,0.0759,0.087,0.1047,a4c5,a4c5,e8c8,e8c8,95.0,0.1047,0.0461,False
4r1k1/p4r1p/8/2pP1Np1/2P2p2/2PBnPPb/P2KR2P/4R3 b - - 1 30,60,rqqADhpk,h3f5,275,112,h3f5,0.7495,0.8198,0.8614,0.8576,h3f5,h3f5,h3f5,h3f5,0.0,0.8614,0.1081,False
4r1k1/p6p/8/2pP1rp1/2P2P2/2P1nP2/P2KR2P/4R3 b - - 0 32,64,rqqADhpk,e3c4,325,21,g5f4,0.2056,0.2051,0.2083,0.2305,g5f4,g5f4,g5f4,g5f4,-1.0,0.2305,0.0249,False
4r3/p4k1p/8/2pP1r2/2P2p2/2P1nP2/P2KR2P/1R6 b - - 3 34,68,rqqADhpk,e3c4,489,111,e3c4,0.8515,0.8043,0.7012,0.5755,e3c4,e3c4,e3c4,e3c4,0.0,0.8515,-0.276,False
r1bqkb1r/1p3ppp/p1nppn2/8/4P3/2N1QN1P/PPPB1PP1/R3KB1R b KQkq - 0 8,16,wjiQTh84,b7b5,-14,2,f8e7,0.0965,0.1021,0.0914,0.0848,f8e7,f8e7,f8e7,f8e7,-2.0,0.1021,-0.0117,False
r1bqk2r/4bppp/p1nppn2/1p2P3/8/2N1QN1P/PPPB1PP1/2KR1B1R b kq - 0 10,20,wjiQTh84,d6e5,81,57,d6e5,0.5723,0.5575,0.5432,0.5133,d6e5,d6e5,d6e5,d6e5,0.0,0.5723,-0.059,False
r2qk2r/1b2bppp/p1N1pn2/1p6/8/2N1Q2P/PPPB1PP1/2KR1B1R b kq - 0 12,24,wjiQTh84,b7c6,73,526,b7c6,0.9951,0.9978,0.9983,0.9977,b7c6,b7c6,b7c6,b7c6,0.0,0.9983,0.0026,False
r2qk2r/4bppp/p1b1pn2/8/1p3B2/2N3QP/PPP2PP1/2KR1B1R b kq - 1 14,28,wjiQTh84,d8b6,203,5,d8b6,0.2928,0.3234,0.3228,0.298,d8a5,d8a5,d8a5,d8a5,4.0,0.3234,0.0052,False
r3k2r/4bppp/pq2pn2/8/1p1NbB2/6QP/PPP2PP1/2KR1B1R b kq - 5 16,32,wjiQTh84,e8g8,198,28,e8g8,0.5787,0.6131,0.4086,0.2134,e8g8,e8g8,e8g8,e4g6,89.0,0.6131,-0.3653,False
rn1q1rk1/pp3ppp/3bpn2/2pp1bB1/2PP4/2N2NP1/PP2PPBP/R2Q1RK1 b - - 4 8,16,LnoDjPUm,b8d7,-155,11,d5c4,0.1307,0.1923,0.2331,0.2516,h7h6,h7h6,h7h6,b8d7,0.0,0.2516,0.1209,False
rn1q1rk1/pp3ppp/3bpn2/5bB1/2pQP3/2N2NP1/PP3PBP/R4RK1 b - - 0 10,20,LnoDjPUm,b8c6,-47,163,e6e5,0.3268,0.362,0.423,0.5134,b8c6,b8c6,b8c6,b8c6,0.0,0.5134,0.1866,False
rn1q1rk1/pp3ppp/3bbn2/6B1/2NQP3/2N3P1/PP3PBP/R4RK1 b - - 0 12,24,LnoDjPUm,d6g3,-251,6,e6c4,0.0193,0.0257,0.0257,0.0226,e6c4,e6c4,e6c4,e6c4,84.0,0.0257,0.0033,False
r2q1rk1/pp3ppp/2nb1n2/6B1/2Q1P3/2N3P1/PP3PBP/R2R2K1 b - - 2 14,28,LnoDjPUm,d8e7,-366,31,d8e7,0.1347,0.1794,0.2107,0.2593,c6e5,c6e5,c6e5,c6e5,55.0,0.2593,0.1246,False
r1bq1rk1/2pp1ppp/p1n2n2/1pb1p3/3PP3/1BP2N2/PP3PPP/RNBQ1RK1 b - - 0 8,16,bihP3LO3,c5a7,-125,12,e5d4,0.0206,0.0201,0.0167,0.0224,e5d4,e5d4,e5d4,e5d4,44.0,0.0224,0.0018,False
r1bq1rk1/2pp1ppp/pbn2n2/1p1P4/4P3/1B3N2/PP3PPP/RNBQ1RK1 b - - 0 10,20,bihP3LO3,c6a5,-50,111,c6a5,0.3395,0.4477,0.5574,0.6448,c6e7,c6e7,c6a5,c6a5,0.0,0.6448,0.3053,False
r2q1rk1/1bpp1ppp/pb3n2/np1P2B1/4P3/5N2/PPB2PPP/RN1Q1RK1 b - - 4 12,24,bihP3LO3,h7h6,-134,21,f8e8,0.3826,0.4491,0.5822,0.7525,h7h6,h7h6,h7h6,h7h6,0.0,0.7525,0.3699,False
rnbqk1nr/p4p1p/2p1p1p1/1p1p4/3P2Q1/2N1PNP1/PPP2PP1/R3KB1R b KQkq - 1 8,16,yWXjrrcP,e6e5,-36,83,e6e5,0.1414,0.17,0.1916,0.2003,g8f6,g8f6,g8f6,g8f6,105.0,0.2003,0.0589,False
r3kbnr/pppq2p1/2n1pp2/1B1p1b1p/3P1B2/4PN1P/PPPN1PP1/R2QK2R b KQkq - 1 8,16,HgqaE0Jz,g7g5,48,4,g7g5,0.3416,0.5201,0.6109,0.6535,g7g5,g7g5,g7g5,g7g5,0.0,0.6535,0.3119,False
r3kbnr/pppq4/2n1pp2/1B1p1b1p/3P2pN/4P2P/PPPN1PPB/R2QK2R b KQkq - 1 10,20,HgqaE0Jz,g4h3,-60,4,g4h3,0.3513,0.39,0.3974,0.3096,g4h3,g4h3,g4h3,f5h7,26.0,0.3974,-0.0417,False
r3kbnr/pppq4/2n1pp2/1B1p1N1p/3P4/4P3/PPPN1PpB/R2QK1R1 b Qkq - 1 12,24,HgqaE0Jz,e6f5,-43,16,e6f5,0.9918,0.9961,0.9972,0.9975,e6f5,e6f5,e6f5,e6f5,0.0,0.9975,0.0057,False
r3k1nr/pppq4/2nb1p2/1B1p1p1p/3P4/4PQ2/PPPN1PRB/R3K3 b Qkq - 2 14,28,HgqaE0Jz,g8e7,-40,13,d6h2,0.0784,0.1273,0.2176,0.3462,d6h2,d6h2,d6h2,d6h2,57.0,0.3462,0.2678,False
r3k2r/pppqn3/2n2p2/1B1p1p1R/3P4/4PQ2/PPPN1P2/R3K3 b Qkq - 0 16,32,HgqaE0Jz,e8c8,-93,101,e8c8,0.1619,0.2371,0.3309,0.385,h8h5,h8h5,h8h5,h8h5,228.0,0.385,0.2231,False
2k4r/pppqn3/2n2p2/1B1p1p2/3P4/4PQ2/PPPN1P2/2KR4 b - - 1 18,36,HgqaE0Jz,d7e6,-62,0,a7a6,0.039,0.0523,0.0785,0.1267,a7a6,a7a6,a7a6,a7a6,9.0,0.1267,0.0877,False
2k4r/1pp1n3/p1nq1p2/3p1p2/3P4/1B2PQ2/PPPN1P2/2KR4 b - - 3 20,40,HgqaE0Jz,c6a5,-24,10,c8b8,0.1198,0.2155,0.3427,0.3635,c6b4,c6a5,c6a5,c6a5,0.0,0.3635,0.2437,False
1k5r/1pp1n3/p2q1p2/n2p1p2/B2P4/4PQ2/PPPN1P2/2K3R1 b - - 7 22,44,HgqaE0Jz,d6h2,15,11,d6b4,0.0733,0.0546,0.0431,0.0441,b7b5,b7b5,b7b5,b7b5,17.0,0.0733,-0.0292,False
1k5r/1ppBn3/p4p2/3p1p2/1qNP4/4PQ2/PPP2P2/2K3R1 b - - 0 24,48,HgqaE0Jz,d5c4,-119,56,d5c4,0.2144,0.1875,0.1775,0.1698,b4c4,b4c4,b4c4,b4c4,48.0,0.2144,-0.0446,False
1k5r/1pp1n3/p4p2/5B2/1q1P4/2P1PQ2/P1P2P2/2K3R1 b - - 0 26,52,HgqaE0Jz,b4c3,66,174,b4c3,0.7234,0.7395,0.743,0.7162,b4c3,b4c3,b4c3,b4c3,0.0,0.743,-0.0072,False
1k5r/1pp1n3/p4p2/8/3P4/3BPQ2/P1PK1P2/q5R1 b - - 3 28,56,HgqaE0Jz,a1g1,490,633,a1g1,0.9623,0.9637,0.9652,0.9719,a1g1,a1g1,a1g1,a1g1,0.0,0.9719,0.0096,False
1k2r3/1pp1nQ2/p7/8/3P4/3BP3/P1PK1P2/6q1 b - - 2 30,60,HgqaE0Jz,g1g8,421,160,g1g8,0.8058,0.8727,0.8958,0.8578,g1g8,g1g8,g1g8,g1g8,0.0,0.8958,0.052,False
1k2r3/1pp1n3/p4Q2/8/3P1P2/3BP3/q1PK4/8 b - - 0 32,64,HgqaE0Jz,a2a5,657,11,a2a5,0.5681,0.6264,0.6444,0.624,a2a5,a2a5,a2a5,a2a5,0.0,0.6444,0.0559,False
1k2r3/1pp2Q2/p7/q2n4/3P1P2/3BP3/2P1K3/8 b - - 4 34,68,HgqaE0Jz,e8e3,1996,1510,e8e3,0.8751,0.9023,0.9295,0.948,e8e3,e8e3,e8e3,e8e3,0.0,0.948,0.0729,False
r1bqk2r/pp1pbppp/2n1p3/8/3PnB2/2PB1N1P/PP3PP1/RN1QK2R b KQkq - 4 8,16,8z6NJ0Yv,f7f5,-55,2,f7f5,0.1702,0.1361,0.1468,0.1955,d7d5,d7d5,e4f6,d7d5,-1.0,0.1955,0.0253,False
r1bq1rk1/pp1pb1pp/2n1p3/5p2/3Pn3/2PB1N1P/PP1N1PPB/R2QK2R b KQ - 3 10,20,8z6NJ0Yv,d7d5,-38,39,d7d5,0.3751,0.4698,0.6411,0.8417,d7d5,d7d5,d7d5,d7d5,0.0,0.8417,0.4666,False
r1bq1rk1/pp2b1pp/2n1p3/3pN3/3Pp3/2P4P/PP1N1PPB/R2QK2R b KQ - 1 12,24,8z6NJ0Yv,d8b6,78,9,c6e5,0.0209,0.0224,0.0287,0.0359,c6e5,c6e5,c6e5,c6e5,15.0,0.0359,0.015,False
r1bq1rk1/pp4pp/4pB2/3p4/3Pp3/2P4P/PP1N1PP1/R2QK2R b KQ - 0 14,28,8z6NJ0Yv,f8f6,50,18,f8f6,0.1902,0.1535,0.1253,0.0659,d8f6,d8f6,d8f6,d8f6,42.0,0.1902,-0.1243,False
r1b3k1/pp4pp/1q2pr2/3p4/3Pp3/2P4P/PP1NQPP1/2KR3R b - - 3 16,32,8z6NJ0Yv,c8d7,88,33,c8d7,0.3125,0.3479,0.4477,0.6363,c8d7,c8d7,c8d7,c8d7,0.0,0.6363,0.3238,False
r5k1/pp4pp/1q2pr2/1b1p4/3Pp3/2P2P1P/PP1N1QP1/2KR3R b - - 2 18,36,8z6NJ0Yv,e6e5,186,17,b5d3,0.032,0.0237,0.0199,0.0195,b5d3,b5d3,b5d3,b5d3,41.0,0.032,-0.0125,False
r5k1/pp4pp/q3pr2/3p4/3Pp3/PNPb1P1P/1P3QP1/2KR3R b - - 0 20,40,8z6NJ0Yv,b7b6,233,37,a6b5,0.0578,0.0915,0.129,0.1456,a6a4,a6a4,a6a4,a6a4,365.0,0.1456,0.0878,False
r5k1/pp4pp/4pr2/1qNp4/3Pp3/P1P2P1P/1P1RbQP1/2K4R b - - 4 22,44,8z6NJ0Yv,e4f3,202,192,e4f3,0.2748,0.3863,0.4987,0.5109,e2c4,e4f3,e4f3,e4f3,0.0,0.5109,0.2361,False
r5k1/pp4pp/4pr2/1qNp4/3P4/P1P2b1P/1P1R1Q2/2K1R3 b - - 1 24,48,8z6NJ0Yv,b7b6,244,76,f3e4,0.1622,0.1392,0.1087,0.0769,f3e4,f3e4,f3e4,f3e4,164.0,0.1622,-0.0853,False
r5k1/pp4pp/4p3/1qNpQ3/3Pb3/P1P2r1P/1P1R4/2K1R3 b - - 5 26,52,8z6NJ0Yv,f3c3,531,479,f3c3,0.0833,0.1258,0.1591,0.1482,f3f1,f3f1,f3f1,f3f1,531.0,0.1591,0.0649,False
r5k1/pp4pp/4Q3/1qNp4/3Pb3/P6r/1P1R4/3KR3 b - - 0 28,56,8z6NJ0Yv,g8h8,-457,62,g8h8,0.8849,0.963,0.9806,0.9848,g8h8,g8h8,g8h8,g8h8,0.0,0.9848,0.0999,False
r6k/p5pp/1p6/1q1p4/3PN3/P6Q/1P1R4/3KR3 b - - 0 30,60,8z6NJ0Yv,d5e4,-520,38,d5e4,0.8504,0.9194,0.9575,0.9696,d5e4,d5e4,d5e4,d5e4,0.0,0.9696,0.1192,False
r6k/p5p1/1p5p/1q6/3PR3/P1Q5/1P1R4/3K4 b - - 1 32,64,8z6NJ0Yv,b5h5,-437,51,b5f1,0.2298,0.2156,0.1808,0.1554,b5f1,b5f1,b5f1,b5f1,105.0,0.2298,-0.0744,False
r6k/p5p1/1p5p/5q2/3P4/P2Q4/1P1R4/3KR3 b - - 5 34,68,8z6NJ0Yv,f5d7,-558,8,f5g4,0.024,0.0224,0.0229,0.0205,f5g4,f5g4,f5g4,f5g4,40.0,0.024,-0.0035,False
rn2kbnr/pp2pppp/1qp5/8/3P4/2N2B2/PPPB1PPP/R2QK2R b KQkq - 0 8,16,uQRZcLiH,g8f6,-89,9,b6d4,0.0121,0.0106,0.0088,0.0048,b6d4,b6d4,b6d4,b6d4,30.0,0.0121,-0.0073,False
rn2kb1r/pp2pppp/2p2n2/8/3q4/5B2/PPPBNPPP/R2Q1RK1 b kq - 3 10,20,uQRZcLiH,d4d6,24,6,d4b6,0.0696,0.0925,0.0804,0.0571,d4b2,d4b2,d4d8,d4d8,18.0,0.0925,-0.0125,False
rn2kb1r/pp3ppp/1qp1pB2/8/8/5B2/PPP1NPPP/R2Q1RK1 b kq - 0 12,24,uQRZcLiH,g7f6,-20,462,g7f6,0.9844,0.9955,0.9986,0.9995,g7f6,g7f6,g7f6,g7f6,0.0,0.9995,0.0151,False
rn2kb1r/pp3p1p/2p1pp2/8/3N4/5B2/PPP2PPP/R4RK1 b kq - 0 14,28,uQRZcLiH,f8c5,153,36,b8d7,0.3296,0.3048,0.2977,0.2925,f8c5,f8c5,f8c5,f8c5,0.0,0.3296,-0.0371,False
2kr1b1r/pp1n1p1p/2p1pp2/8/8/PN3B2/1PP2PPP/R4RK1 b - - 2 16,32,uQRZcLiH,h7h5,217,27,d7e5,0.0406,0.0683,0.0665,0.0396,d7e5,d7e5,d7e5,d7e5,81.0,0.0683,-0.001,False
2kr1br1/pp3p1p/2p1pp2/4n3/8/PN6/1PP1BPPP/R2R2K1 b - - 6 18,36,uQRZcLiH,f8e7,155,0,d8d1,0.0919,0.2134,0.389,0.5367,d8d1,d8d1,f8e7,f8e7,0.0,0.5367,0.4448,False
2k3r1/pp2bp1p/2p1pp2/4n3/5P2/PN6/1PP1B1PP/3R2K1 b - - 0 20,40,uQRZcLiH,e5g6,186,8,e5g6,0.6456,0.6575,0.648,0.587,e5g6,e5g6,e5g6,e5g6,0.0,0.6575,-0.0586,False
r1bq1rk1/pp1p1ppp/2n1pn2/8/1bPN4/2NQ2P1/PP2PPBP/R1B1K2R b KQ - 0 8,16,LHc6zdNj,c6e5,56,56,d8a5,0.0867,0.1158,0.1555,0.1444,d7d5,d7d5,d7d5,d7d5,75.0,0.1555,0.0577,False
r1b2rk1/pp1p1ppp/2N1pn2/q7/2P5/2Q3P1/PP2PPBP/R1B1K2R b KQ - 0 10,20,LHc6zdNj,a5c3,-27,554,a5c3,0.9134,0.9596,0.9746,0.9763,a5c3,a5c3,a5c3,a5c3,0.0,0.9763,0.0629,False
r1b2rk1/p2p1ppp/2p1pn2/8/2P5/B1P3P1/P3PPBP/R3K2R b KQ - 1 12,24,LHc6zdNj,f8d8,-57,1,f8e8,0.1601,0.1521,0.1623,0.1862,f8e8,f8e8,f8e8,f8e8,9.0,0.1862,0.0261,False
r3r1k1/p2p1ppp/b1pBpn2/2P5/8/2P3P1/P3PPBP/R3K2R b KQ - 0 14,28,LHc6zdNj,e6e5,-64,9,f6d5,0.1505,0.1092,0.0791,0.1048,f6d5,f6d5,f6d5,f6d5,87.0,0.1505,-0.0457,False
r3r1k1/p2p1ppp/b1pB4/2Pp4/8/2P1P1P1/P4P1P/R3K2R b KQ - 0 16,32,LHc6zdNj,a6d3,-6,12,e8e4,0.127,0.1271,0.1202,0.0951,e8e4,a6c4,a6c4,e8e4,23.0,0.1271,-0.0319,False
r5k1/p2p1ppp/b1pB4/2Pp4/r7/2P1P1P1/P2K1P1P/RR6 b - - 4 18,36,LHc6zdNj,f7f6,0,0,a6c4,0.0405,0.0484,0.0669,0.1278,a6c4,a6c4,a6c4,a6c4,11.0,0.1278,0.0873,False
r5k1/p2p2pp/2pB1p2/2Pp4/r1b4P/2P1P1P1/PR1K1P2/R7 b - - 0 20,40,LHc6zdNj,g8f7,16,16,g8f7,0.2286,0.2914,0.3516,0.4662,g8f7,g8f7,g8f7,g8f7,0.0,0.4662,0.2376,False
r7/pR1p2pp/2pBkp2/2Pp4/r1b2P1P/2P1P1P1/P2K4/R7 b - - 0 22,44,LHc6zdNj,h7h5,122,32,f6f5,0.0411,0.0523,0.0722,0.107,a4a2,a4a2,a4a2,a4a2,62.0,0.107,0.0659,False
r7/p2p2p1/2p1k3/2PpBp1p/r1b2P1P/2P1P1P1/PR1K4/R7 b - - 1 24,48,LHc6zdNj,a4a5,0,0,g7g6,0.146,0.0963,0.0556,0.0343,g7g6,g7g6,g7g6,g7g6,0.0,0.146,-0.1117,False
4r3/p2p4/2pBk1p1/2Pp1p1p/r1b2P1P/P1P1P1P1/1R1K4/R7 b - - 0 26,52,LHc6zdNj,a7a5,0,0,c4b5,0.0766,0.0744,0.0654,0.06,c4b5,c4b5,c4b5,c4b5,0.0,0.0766,-0.0166,False
4r3/p2p4/2pBk1p1/1bPp1p1p/1P3P1P/P3P1P1/3K4/R7 b - - 0 28,56,LHc6zdNj,b5a4,0,0,d5d4,0.0796,0.0781,0.0909,0.1093,e6f6,e6f6,e6f6,e6f7,0.0,0.1093,0.0297,False
4r3/p2p4/2p3p1/1bPkBp1p/1P1P1P1P/P5P1/3K4/R7 b - - 2 30,60,LHc6zdNj,b5a4,0,0,e8a8,0.0754,0.0679,0.073,0.0921,d5e4,d5e4,d5e4,d5e4,113.0,0.0921,0.0167,False
r7/3p4/2p3p1/pbPkBp1p/PP1P1P1P/2K3P1/8/R7 b - - 0 32,64,LHc6zdNj,a5b4,-100,10,a5b4,0.428,0.4764,0.5086,0.4438,a5b4,a5b4,a5b4,a5b4,0.0,0.5086,0.0158,False
r7/3p4/2p3p1/P1PkBp1p/1K1P1P1P/3b2P1/8/R7 b - - 0 34,68,LHc6zdNj,d3a6,-15,1,d3b5,0.065,0.0779,0.0924,0.0996,d5e4,d5e4,d5e4,d5e4,2.0,0.0996,0.0346,False
r1bq1rk1/ppp2pp1/2np1n1p/2b1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 0 8,16,iLVQvkMo,c8e6,-15,1,c8e6,0.1783,0.2048,0.3361,0.3436,a7a6,a7a6,c8e6,c8e6,0.0,0.3436,0.1653,False
r2q1rk1/ppp2pp1/3pbn1p/2b1p3/3NP3/P1NP3P/BPP2PP1/R1BQ1RK1 b - - 0 10,20,iLVQvkMo,c5d4,0,39,c5d4,0.736,0.8086,0.8219,0.8361,c5d4,c5d4,c5d4,c5d4,0.0,0.8361,0.1001,False
r2q1rk1/ppp2pp1/1b1pbn1p/4p3/4P3/P2P2NP/BPP2PP1/R1BQ1RK1 b - - 3 12,24,iLVQvkMo,d6d5,-1,11,e6a2,0.1394,0.1393,0.0975,0.0819,e6a2,e6a2,e6a2,e6a2,41.0,0.1394,-0.0575,False
r2q1rk1/ppp2ppn/1b1p3p/4p3/4P3/P2P2NP/1PP2PP1/R1BQ1RK1 b - - 2 14,28,iLVQvkMo,h7g5,-52,19,d8h4,0.1927,0.2091,0.2544,0.2351,d8f6,d8f6,d8h4,d8h4,103.0,0.2544,0.0424,False
r4rk1/ppp2ppn/1b1p3p/4p3/4P1P1/P2P2N1/1PP2PP1/R1B2RK1 b - - 0 16,32,iLVQvkMo,h7f6,11,17,h7f6,0.3956,0.4304,0.457,0.4207,h7f6,h7f6,h7f6,h7f6,0.0,0.457,0.0251,False
r4rk1/ppp2pp1/1b1N3p/4p3/4P1n1/P2P4/1PP2PP1/R1B2RK1 b - - 0 18,36,iLVQvkMo,c7d6,498,263,c7d6,0.9785,0.9875,0.9908,0.9864,c7d6,c7d6,c7d6,c7d6,0.0,0.9908,0.0079,False
r4rk1/pp4p1/1b1p3p/4pp2/2P1P1n1/P2PB3/1P3PP1/R4RK1 b - - 1 20,40,iLVQvkMo,g4e3,538,21,g4e3,0.3977,0.524,0.5972,0.6385,g4e3,g4e3,g4e3,g4e3,0.0,0.6385,0.2408,False
r4rk1/pp4p1/3p3p/4pp2/2P1P3/P2Pb3/1P4PK/R4R2 b - - 1 22,44,iLVQvkMo,f5f4,548,18,f5f4,0.2888,0.4196,0.5369,0.6039,f5e4,f5e4,f5f4,f5f4,0.0,0.6039,0.3151,False
r5k1/pp4p1/3p1r1p/4p3/2P1Pp2/P2PbR2/1P4PK/5R2 b - - 3 24,48,iLVQvkMo,h6h5,566,22,g7g5,0.0163,0.0127,0.0104,0.0089,f6g6,f6g6,f6g6,a8f8,31.0,0.0163,-0.0074,False
r5k1/pp6/3p1r1p/4p1p1/2P1P3/P2PbRpK/1P6/5R2 b - - 1 26,52,iLVQvkMo,f6f3,803,93,f6f3,0.8525,0.8491,0.8089,0.7566,f6f3,f6f3,f6f3,f6f3,0.0,0.8525,-0.0959,False
r5k1/pp6/3p3p/4p1p1/2P1Pb2/P2P2pK/1P6/5R2 b - - 2 28,56,iLVQvkMo,g8g7,712,3,h6h5,0.2051,0.2449,0.2276,0.1867,h6h5,h6h5,h6h5,h6h5,-14.0,0.2449,-0.0184,False
r5k1/pp6/3p4/4p2p/2P1Pbp1/P2P2p1/1P4K1/7R b - - 1 30,60,iLVQvkMo,g8g7,663,69,g8g7,0.3231,0.3738,0.4124,0.4264,g8g7,g8g7,g8g7,g8g7,0.0,0.4264,0.1033,False
7R/pp4k1/3p4/4p3/2P1Pbp1/P2P2p1/1P4K1/8 b - - 0 32,64,iLVQvkMo,g7h8,735,1126,g7h8,0.9984,0.9989,0.9989,0.9988,g7h8,g7h8,g7h8,g7h8,0.0,0.9989,0.0004,False
8/pp4k1/3p4/4p3/PPP1Pbp1/3P2p1/6K1/8 b - - 0 34,68,iLVQvkMo,g7h6,869,8,g7f7,0.1014,0.0742,0.0544,0.0488,g7g6,g7g6,g7g6,g7g6,-33.0,0.1014,-0.0526,False
rn1k3r/ppp2ppp/3bBn2/4p3/4P3/2N2N2/PPP2PPP/R1B1K2R b KQ - 0 8,16,ysGYI5lM,f7e6,-39,521,f7e6,0.9986,0.9994,0.9996,0.9997,f7e6,f7e6,f7e6,f7e6,0.0,0.9997,0.0011,False
r2k3r/pppn2pp/3bpn2/4p3/4P3/2N1BN2/PPP2PPP/R4RK1 b - - 3 10,20,ysGYI5lM,a7a5,-34,2,d8e7,0.0058,0.0049,0.0031,0.0043,d8e7,d8e7,d8e7,d8e7,0.0,0.0058,-0.0015,False
r6r/1ppnk1pp/p2Npn2/4p3/4P3/4BN2/PPP2PPP/R4RK1 b - - 0 12,24,ysGYI5lM,c7d6,6,144,c7d6,0.8684,0.9139,0.9575,0.9771,c7d6,c7d6,c7d6,c7d6,0.0,0.9771,0.1087,False
r6r/1p1nk1pp/p3pn2/3Pp3/8/4B3/PPPN1PPP/R4RK1 b - - 0 14,28,ysGYI5lM,e6d5,-23,10,e6d5,0.4839,0.4324,0.4718,0.5992,f6d5,f6d5,f6d5,e6d5,0.0,0.5992,0.1153,False
r6r/1p1nk1p1/p4n1p/3pp3/7B/8/PPPN1PPP/R4RK1 b - - 1 16,32,ysGYI5lM,a8c8,4,2,g7g5,0.0522,0.0372,0.0354,0.0775,g7g5,g7g5,g7g5,g7g5,-2.0,0.0775,0.0253,False
r6r/1p1nk3/p6p/3pp1pn/8/6B1/PPPN1PPP/R3R1K1 b - - 3 18,36,ysGYI5lM,h5g3,-1,16,h5g3,0.6988,0.7668,0.7974,0.8128,h5g3,h5g3,h5g3,h5g3,0.0,0.8128,0.114,False
r6r/1p1nk3/p6p/3pp3/2P3p1/6P1/PP1N1PP1/R3R1K1 b - - 0 20,40,ysGYI5lM,d5d4,0,21,d5d4,0.5769,0.6621,0.7047,0.6931,d5d4,d5d4,d5d4,d5d4,0.0,0.7047,0.1162,False
r6r/1p1nk3/p7/4p2p/2PpR1p1/6P1/PP1N1PP1/4R1K1 b - - 1 22,44,ysGYI5lM,e7d6,-5,10,e7f6,0.2646,0.3737,0.4489,0.4819,e7d6,e7d6,e7d6,e7d6,0.0,0.4819,0.2173,False
r3r3/1p1n4/p4k2/4P2p/2PpR1p1/6P1/PP1N2P1/4R1K1 b - - 0 24,48,ysGYI5lM,d7e5,-43,20,e8e5,0.5819,0.5394,0.5198,0.5034,d7e5,d7e5,d7e5,d7e5,0.0,0.5819,-0.0785,False
r7/1p1n4/p4k2/5r1p/2PR2p1/6P1/PP1N2P1/5RK1 b - - 0 26,52,ysGYI5lM,f5f1,-117,383,f5f1,0.5211,0.6115,0.5819,0.5014,f5f1,f5f1,f5f1,f5f1,0.0,0.6115,-0.0197,False
r7/1p6/p4k2/4n2p/2PR2p1/4N1P1/PP4P1/6K1 b - - 2 28,56,ysGYI5lM,b7b5,-109,19,a8c8,0.1967,0.1596,0.1197,0.081,a8e8,a8e8,a8e8,a8c8,50.0,0.1967,-0.1157,False
2r5/1p6/p3k3/3Nn2p/2PR2p1/1P4P1/P5P1/6K1 b - - 2 30,60,ysGYI5lM,b7b5,-56,80,e5g6,0.2927,0.262,0.2518,0.2417,b7b5,b7b5,b7b5,b7b5,0.0,0.2927,-0.051,False
2r5/1p2R3/p5n1/3N1k1p/2P3p1/1P4P1/P5P1/6K1 b - - 6 32,64,ysGYI5lM,b7b5,-149,37,b7b5,0.0697,0.0775,0.0895,0.1046,g6e7,g6e7,g6e7,g6e7,430.0,0.1046,0.0349,False
2r5/5R2/p5n1/1P1N2kp/6p1/1P4P1/P5P1/6K1 b - - 0 34,68,ysGYI5lM,a6b5,-150,57,a6b5,0.8701,0.9398,0.9628,0.958,a6b5,a6b5,a6b5,a6b5,0.0,0.9628,0.0879,False
r2qkb1r/pp2pppp/2n2n2/1Bp5/3P2b1/5NN1/PPP2PPP/R1BQ1RK1 b kq - 5 8,16,fEJWgLkq,c5d4,-13,3,e7e6,0.337,0.4136,0.47,0.4221,c5d4,c5d4,c5d4,c5d4,0.0,0.47,0.0851,False
r2qkb1r/pp3ppp/2B1pn2/8/3p2b1/2P2NN1/PP3PPP/R1BQ1RK1 b kq - 0 10,20,fEJWgLkq,b7c6,15,570,b7c6,0.9964,0.9994,0.9999,1.0,b7c6,b7c6,b7c6,b7c6,0.0,1.0,0.0036,False
r3kb1r/p4ppp/1qp1pn2/8/3P2b1/5NNP/PP3PP1/R1BQ1RK1 b kq - 0 12,24,fEJWgLkq,g4f3,-3,118,g4f3,0.6471,0.6149,0.71,0.8945,g4f3,g4f3,g4f3,g4f3,0.0,0.8945,0.2474,False
