fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r4rk1/2q1b2p/3p1npP/p2Pp3/1p6/3RB3/PPPN1PQ1/1K5R b - - 1 22,44,?,a8c8,0,7,a5a4,0.1986,0.2062,0.2664,0.323,a5a4,a5a4,a5a4,a5a4,16.0,0.323,0.1244,False
r4rk1/4b2p/3p1npP/3Pp3/ppq1N2R/3RB3/PPP2PQ1/1K6 b - - 3 24,48,?,g8h8,4,86,g8h8,0.0012,0.0018,0.0026,0.0053,b4b3,f6e4,f6e4,f6e4,194.0,0.0053,0.0041,True
r4r1k/4b2p/3p1npP/3Pp1B1/p1q4R/1pNR4/PPP2PQ1/1K6 b - - 1 26,52,?,b3c2,-3,23,b3a2,0.439,0.4999,0.5604,0.5801,b3c2,b3c2,b3c2,b3c2,0.0,0.5801,0.1411,False
r4r1k/4b2p/3p1BpP/3P4/p1q1p2R/3R4/NPP2PQ1/1K6 b - - 0 28,56,?,e7f6,-53,11,e7f6,0.664,0.6381,0.6328,0.655,e7f6,e7f6,e7f6,e7f6,0.0,0.664,-0.009,False
r4r1k/7p/3p1bpP/2qP4/p3R3/3R2Q1/NPP2P2/1K6 b - - 2 30,60,?,f8b8,-26,46,f8b8,0.0536,0.0618,0.0718,0.0794,a4a3,a8b8,a8b8,a8b8,54.0,0.0794,0.0258,False
rr5k/7p/3p1bpP/2qP4/1P2R3/p1PR2Q1/N4P2/1K6 b - - 0 32,64,?,c5b5,-15,53,c5b5,0.2147,0.2234,0.2175,0.1967,c5b5,c5b5,f6e5,f6e5,417.0,0.2234,-0.018,False
r4r1k/7p/3p1bpP/1q1P4/1P2R3/p1P3Q1/N4P2/K2R4 b - - 4 34,68,?,a8d8,-28,21,b5a4,0.0092,0.0108,0.012,0.0126,b5a4,b5a4,b5a4,b5a4,32.0,0.0126,0.0034,False
r2qkb1r/ppp2ppp/3p1n2/3Pp3/2B1P1b1/2N1BP2/PPP2P1P/R2QK2R b KQkq - 0 8,16,?,g4d7,-35,23,g4d7,0.129,0.1498,0.1564,0.2225,g4h5,g4h5,g4h5,g4h5,21.0,0.2225,0.0935,False
r2qkb1r/pppb1p1p/3p1np1/3Pp1B1/2B1P2P/2N2P2/PPP2P2/R2QK2R b KQkq - 1 10,20,?,f8e7,50,30,h7h6,0.2077,0.2161,0.2711,0.1553,f8g7,f8g7,f8g7,f8g7,38.0,0.2711,-0.0524,False
r2qk2r/pppb1pb1/3p1npp/3Pp3/2B1P2P/2N1BP2/PPPQ1P2/R3K2R b KQkq - 3 12,24,?,f6h5,21,3,d8e7,0.0992,0.147,0.1871,0.241,d8e7,d8e7,a7a6,a7a6,1.0,0.241,0.1418,False
r3k2r/ppp1qpb1/3p1npp/1B1Pp3/4P2P/4BP2/PPPQ1P2/R3K2R b KQkq - 0 14,28,?,e8f8,-36,61,f6d7,0.0809,0.0749,0.0859,0.1535,f6d7,f6d7,f6d7,f6d7,76.0,0.1535,0.0726,False
r3k2r/1ppBqpb1/p2p2pp/3Pp3/4P2P/4BP2/PPPQ1P2/2KR3R b kq - 0 16,32,?,e7d7,-15,52,e7d7,0.9789,0.9787,0.9701,0.95,e7d7,e7d7,e7d7,e7d7,0.0,0.9789,-0.0289,False
2kr3r/1ppq1pb1/p2p2pp/3Pp3/4P2P/4BP2/PPPQ1P2/1KR4R b - - 3 18,36,?,f7f5,-56,43,f7f5,0.3346,0.4079,0.5269,0.6389,f7f5,f7f5,f7f5,f7f5,0.0,0.6389,0.3043,False
2kr3r/1ppq2b1/p2p2pp/2PPp3/4Pp1P/4BP2/PP1Q1P2/1KR4R b - - 0 20,40,?,f4e3,327,260,f4e3,0.8372,0.8527,0.8629,0.8634,f4e3,f4e3,f4e3,f4e3,0.0,0.8634,0.0262,False
2kr3r/1ppq2b1/p5pp/2RPp3/4P2P/4PP2/PP1Q4/1K5R b - - 0 22,44,?,g7f8,391,88,g7f8,0.3644,0.3951,0.4024,0.4012,g7f8,g7f8,g7f8,g7f8,0.0,0.4024,0.0368,False
2kr3r/1ppq4/p2b2pp/3Pp3/2R1P2P/4PP2/PP1Q4/1KR5 b - - 4 24,48,?,h8f8,380,23,d8f8,0.1247,0.1153,0.1136,0.1171,g6g5,c8b8,c8b8,c8b8,9.0,0.1247,-0.0076,False
2k4r/1ppq4/p1Rb2pp/Q2Pp3/4P2P/4Pr2/PP6/1KR5 b - - 1 26,52,?,h8f8,469,22,b7c6,0.0142,0.0136,0.0168,0.0228,b7c6,b7c6,f3e3,f3e3,108.0,0.0228,0.0086,True
3k3r/2pq4/Q1Pb2pp/4p3/4P2P/4Pr2/PP6/1KR5 b - - 0 28,56,?,d7g4,576,16,d7c8,0.1658,0.1715,0.1682,0.1724,d7e6,d7e6,d7e6,d7e6,8.0,0.1724,0.0066,False
2q4r/2p1k3/2Pb2pp/4p3/2Q1P2P/4Pr2/PP6/1K4R1 b - - 4 30,60,?,c8e6,592,2,c8e6,0.1097,0.2027,0.3038,0.3878,f3e3,h8g8,c8e6,c8e6,0.0,0.3878,0.2781,False
5r2/2p1k3/2Pbq1pp/4p3/4P2P/P3Pr2/1P2Q3/1K4R1 b - - 0 32,64,?,e6b3,764,91,f3f2,0.0398,0.0526,0.0621,0.0698,f3f2,f3f2,f3f2,f3f2,57.0,0.0698,0.03,False
5r2/2p1k3/2Pbq1pp/1Q2p3/4P2P/P3P3/1P1r4/1K3R2 b - - 4 34,68,?,f8f1,1980,1277,f8f1,0.815,0.8534,0.875,0.8876,f8f1,f8f1,f8f1,f8f1,0.0,0.8876,0.0726,False
r1bqkb1r/ppp1n1p1/3p1n1p/3Ppp2/2P1P3/2NB1N1P/PP3PP1/R1BQK2R b KQkq - 0 8,16,?,g7g6,-94,9,g7g5,0.0607,0.0682,0.1072,0.2214,f5e4,f5e4,f5f4,g7g5,19.0,0.2214,0.1607,False
r1bqkb1r/ppp5/3p1n1p/3Ppnp1/2P1N3/3B1N1P/PP3PP1/R1BQK2R b KQkq - 1 10,20,?,f8g7,-109,50,f8g7,0.0803,0.1337,0.2956,0.6579,f6e4,f6e4,f8g7,f8g7,0.0,0.6579,0.5776,False
r1bqk2r/ppp3b1/3p3p/3Ppnp1/2P1B3/5N1P/PPQ2PP1/R1B1K2R b KQkq - 0 12,24,?,e8g8,-65,72,e8g8,0.1303,0.1867,0.271,0.3712,f5d4,d8f6,d8f6,d8f6,83.0,0.3712,0.2409,False
r2q1rk1/pppb2b1/3p3p/3Ppnp1/2P1B3/4BN1P/PPQ2PP1/2KR3R b - - 4 14,28,?,c7c5,-89,32,d8e7,0.0177,0.0145,0.0114,0.0083,f5e3,f5e3,f5e3,f5e3,43.0,0.0177,-0.0094,False
4rrk1/pppbq1b1/3p3p/3Ppnp1/2P1B3/4BN1P/PPQ2PP1/K2R3R b - - 8 16,32,?,c7c5,-58,6,a7a5,0.0294,0.0232,0.0174,0.0111,f5e3,f5e3,f5e3,f5e3,64.0,0.0294,-0.0183,False
4rrk1/2pbq1b1/1p1p3p/p2Ppnp1/2P1B3/4BN1P/PPQ1RPP1/K2R4 b - - 1 18,36,?,f8f6,-76,7,e7f7,0.0169,0.0199,0.0241,0.0252,f5e3,f5e3,f5e3,f5e3,13.0,0.0252,0.0083,False
4rrk1/2pb2b1/1p1p1q1p/p2Ppnp1/2P1B3/4B2P/PPQNRPP1/K3R3 b - - 5 20,40,?,f5d4,-24,17,g8h8,0.0943,0.1033,0.1151,0.1195,f5e3,f5e3,f5e3,f5e3,56.0,0.1195,0.0252,False
4rr1k/2pb2b1/1p1p1q1p/p2Pp1p1/2PBB3/7P/PPQNRPP1/K6R b - - 0 22,44,?,e5d4,30,369,e5d4,0.9929,0.9979,0.9991,0.9993,e5d4,e5d4,e5d4,e5d4,0.0,0.9993,0.0064,False
4rr1k/2pb2b1/1p1p1q1p/3P2p1/p1PpB3/3Q1P1P/PP1NR1P1/K6R b - - 0 24,48,?,b6b5,110,9,e8a8,0.0735,0.0867,0.1173,0.1474,a4a3,a4a3,d7f5,b6b5,0.0,0.1474,0.0739,False
r4r1k/2pb2b1/1p1p1q1p/3P2p1/2PpB3/pP1Q1P1P/P2NR1P1/1K5R b - - 0 26,52,?,b6b5,45,4,b6b5,0.0867,0.1226,0.1786,0.2151,d7f5,d7f5,b6b5,b6b5,0.0,0.2151,0.1284,False
r4r1k/2pb2b1/3p1q1p/3P2p1/2NpB3/pP1Q1P1P/P3R1P1/1KR5 b - - 0 28,56,?,d7e8,52,12,d7b5,0.0066,0.005,0.0037,0.0036,d7b5,d7b5,d7b5,d7b5,24.0,0.0066,-0.003,False
1r3r1k/2p3b1/3p1q1p/1b1P2p1/2NpB3/pP1Q1P1P/P1R1R1P1/2K5 b - - 4 30,60,?,c7c5,57,5,f6f4,0.0465,0.0437,0.0512,0.0606,f6f4,f6f4,f6f4,f6f4,45.0,0.0606,0.0141,False
1r3r1k/2p3b1/3p3p/1b1P2p1/2NpB3/pP1Q1P1P/P1R2RPq/3K4 b - - 8 32,64,?,b8d8,64,0,h6h5,0.0002,0.0001,0.0001,0.0001,h2g1,h2g1,h2g1,h2g1,64.0,0.0002,-0.0001,False
1r3r1k/2p3b1/3p4/1b1P3p/2NpB1P1/pP1Q1P2/P1R1KRPq/8 b - - 0 34,68,?,b8e8,110,11,h5g4,0.0354,0.0442,0.0515,0.0626,h5g4,h5g4,h5g4,h5g4,64.0,0.0626,0.0272,False
rnb1kb1r/pp2pppp/1qp5/1N1n4/2PP4/6B1/PP3PPP/R2QKBNR b KQkq - 0 8,16,?,b6a5,-19,3,c6b5,0.1014,0.1028,0.1191,0.1495,c6b5,c6b5,c6b5,c6b5,3.0,0.1495,0.0481,False
rnb1kb1r/pp3ppp/1q2p3/1p1P4/3P4/1Q4B1/PP3PPP/R3KBNR b KQkq - 1 10,20,?,e6d5,-14,22,a7a6,0.2427,0.2274,0.2221,0.2613,b6d4,b6d4,b6d4,b6d4,125.0,0.2613,0.0186,False
rnb1kb1r/1p3ppp/pq6/1p1p4/3P4/1Q1B1NB1/PP3PPP/R3K2R b KQkq - 1 12,24,?,b8c6,2,0,b6a5,0.1139,0.066,0.0377,0.0244,c8e6,c8e6,c8e6,c8e6,-2.0,0.1139,-0.0895,False
rn2kb1r/1p3ppp/p3b3/qp1p4/3P4/1Q1B1NB1/PP3PPP/4RK1R b kq - 5 14,28,?,b8c6,-11,5,b8c6,0.2521,0.2389,0.2705,0.3539,f8b4,f8e7,f8e7,f8e7,11.0,0.3539,0.1018,False
r3k2r/1p2bppp/p1n1b3/qp1p3P/3P4/1Q1B1NB1/PP3PP1/4RK1R b kq - 0 16,32,?,a5a4,99,6,h7h6,0.012,0.0101,0.0085,0.006,h7h6,h7h6,h7h6,h7h6,53.0,0.012,-0.006,False
r4rk1/1p2bpp1/p1n1b2p/qp1p3P/3P4/PQ3NB1/1P3PP1/1B2RK1R b - - 2 18,36,?,a5a4,-91,182,f8e8,0.0424,0.0372,0.0322,0.0277,b5b4,e7f6,e7f6,e7f6,293.0,0.0424,-0.0147,True
r3r1k1/1p2b1p1/p1n1R2p/qp1p1p1P/3P4/P2Q1NB1/1P3PP1/1B3K1R b - - 0 20,40,?,e7d6,-582,28,e8f8,0.0018,0.0016,0.0014,0.0012,b5b4,e7f6,e7f6,e7f6,91.0,0.0018,-0.0006,False
r4rk1/1p2b1p1/p3R2p/qp1pBp1P/3P4/P2Q4/1P3PP1/1B3K1R b - - 0 22,44,?,a5d8,-564,5,a8e8,0.1403,0.1371,0.1127,0.1066,e7g5,e7g5,e7g5,e7g5,-9.0,0.1403,-0.0337,False
4rrk1/1p2b1p1/p3R2p/1p1pBp1P/3P4/P7/1P3PP1/1B2qQKR b - - 4 24,48,?,e1d2,-441,65,e1d2,0.4788,0.4389,0.4806,0.5585,e1d2,e1d2,e1d2,e1d2,0.0,0.5585,0.0797,False
4rrk1/1p2b1p1/p3R2p/1p1pBp1P/3P1P2/P7/1q4PK/1B3Q1R b - - 0 26,52,?,b2a3,-445,56,e7a3,0.6626,0.635,0.5721,0.4787,b2a3,b2a3,b2a3,b2a3,0.0,0.6626,-0.1839,False
4r1k1/1p4p1/p6p/1p1pBB1P/3P1P2/b7/1q4PK/5Q1R b - - 0 28,56,?,b2b3,-524,8,a3e7,0.03,0.0287,0.0256,0.0181,b5b4,b5b4,b5b4,b5b4,141.0,0.03,-0.0119,True
4r2k/1p2b1p1/p6p/1p1BB2P/3P1P2/8/1q4PK/5Q1R b - - 0 30,60,?,e7f6,-502,49,b5b4,0.1384,0.2117,0.2937,0.3481,e7f6,e7f6,e7f6,e7f6,0.0,0.3481,0.2097,False
4r2k/1p2bBp1/p6p/4B2P/1p1P1P2/3Q4/5qPK/7R b - - 3 32,64,?,f2h4,-479,104,f2h4,0.2319,0.2546,0.2224,0.1843,e8f8,e8f8,e8f8,e8f8,1518.0,0.2546,-0.0476,False
4r2k/1p2bBp1/p6p/4B2P/1p1P1P2/8/6P1/4qQKR b - - 7 34,68,?,e1f1,-440,33,e1e3,0.2164,0.2666,0.2401,0.1648,e1e3,e1e3,e1e3,e1e3,69.0,0.2666,-0.0516,False
rn1qk2r/pbpp1ppp/1p2p3/8/2PPn3/2B2NP1/PPQ1PP1P/R3KB1R b KQkq - 2 8,16,?,e4c3,-14,10,e4c3,0.3857,0.4132,0.4098,0.228,e4c3,e4c3,e4c3,f7f5,40.0,0.4132,-0.1577,False
rn1qk2r/pbp2ppp/1p1pp3/8/2PP4/2Q2NP1/PP2PPBP/R3K2R b KQkq - 1 10,20,?,e8g8,-15,4,b8d7,0.2264,0.2018,0.1613,0.1132,b8d7,b8d7,b8d7,b8d7,4.0,0.2264,-0.1132,False
r2q1rk1/pbpn1ppp/1p1pp3/8/1PPP4/2Q2NP1/P3PPBP/R4RK1 b - - 0 12,24,?,a7a5,-11,7,a7a5,0.0324,0.0266,0.0265,0.0815,d7f6,d7f6,d7f6,d7f6,11.0,0.0815,0.0491,False
r4rk1/1bpnqppp/1p1pp3/p7/1PPP4/P1Q1PNP1/5PBP/R4RK1 b - - 0 14,28,?,e7f6,17,9,e6e5,0.0416,0.0419,0.0427,0.0416,a5b4,a5b4,a5b4,a5b4,36.0,0.0427,0.0,False
r4rk1/2pnqppp/1p1p4/p3p3/1PPP4/P1Q1P1P1/5PNP/R4RK1 b - - 0 16,32,?,f8e8,31,1,f7f5,0.0118,0.0169,0.0346,0.1133,a5b4,a5b4,a5b4,f7f5,40.0,0.1133,0.1015,False
r4rk1/2pnq1pp/1p1p4/p4p2/1PPPp2P/P1Q1P1P1/5PN1/R2R2K1 b - - 0 18,36,?,h7h6,0,30,g7g5,0.0168,0.016,0.0229,0.0507,a5b4,a5b4,a5b4,d7f6,25.0,0.0507,0.0339,False
r4rk1/2pn3p/1p1p4/p4pq1/1PPPpN2/P1Q1P1P1/5P2/R2R2K1 b - - 1 20,40,?,d7f6,-92,14,h7h5,0.1562,0.1535,0.1276,0.0896,f8f6,f8f6,f8f6,f8f6,106.0,0.1562,-0.0666,False
r4Nk1/2pn4/1p1p4/p4p1p/1PPPp1q1/P1Q1P1P1/5P2/R2R2K1 b - - 0 22,44,?,a8f8,0,31,d7f8,0.6109,0.7198,0.7679,0.7528,a8f8,a8f8,a8f8,a8f8,0.0,0.7679,0.1419,False
r5k1/2p4n/1p1p4/p4p1p/1PPPp1q1/P3P1P1/5P2/R2R1QK1 b - - 3 24,48,?,h7g5,154,6,h7g5,0.4426,0.4832,0.5464,0.6456,h7g5,h7g5,h7g5,h7g5,0.0,0.6456,0.203,False
r7/2p2k2/1p1p4/p4pnp/1PPPp1q1/P3P1P1/5PQ1/R2R1K2 b - - 7 26,52,?,a8g8,168,17,a8g8,0.0293,0.0338,0.0378,0.0471,g5f3,g5f3,g5f3,g5f3,23.0,0.0471,0.0178,False
6r1/2p2k2/3p4/p4pnp/2PPp1q1/P3P1P1/5PQ1/RR3K2 b - - 1 28,56,?,h5h4,271,134,g5f3,0.1992,0.1708,0.1797,0.2551,g5f3,g5f3,g5f3,g5f3,119.0,0.2551,0.0559,False
6r1/2R2k2/3p4/p4p2/2PPp1qp/P3PnP1/5PQ1/R4K2 b - - 0 30,60,?,f7f6,0,0,f7e6,0.2201,0.2189,0.2155,0.2147,f7e6,f7e6,f7e6,f7e6,0.0,0.2201,-0.0054,False
6r1/2R5/3p1k2/p2P1p2/2P1p1qp/P3PnP1/5PQ1/1R3K2 b - - 2 32,64,?,f3d2,610,41,f3d2,0.5924,0.7055,0.7467,0.7161,f3d2,f3d2,f3d2,f3d2,0.0,0.7467,0.1237,False
6r1/2R5/3p1k2/p2P1p2/2P1p1q1/P3P1Pp/3n1P2/1R2K2Q b - - 1 34,68,?,d2b1,730,576,d2b1,0.8789,0.8838,0.8983,0.8951,d2b1,d2b1,d2b1,d2b1,0.0,0.8983,0.0162,False
rnbq1rk1/pp2p1bp/2pp1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQR1K1 b - - 1 8,16,?,b8a6,-55,13,f6e4,0.0395,0.0393,0.0421,0.0759,d8e8,d8e8,d8e8,d8e8,50.0,0.0759,0.0364,False
rnbq1rk1/pp2p1bp/2pp2p1/5pN1/2PP4/2P3P1/P3PPBP/R1BQR1K1 b - - 0 10,20,?,e7e5,-83,4,e7e5,0.2338,0.2886,0.353,0.4976,h7h6,h7h6,h7h6,e7e5,0.0,0.4976,0.2638,False
rnbq1rk1/pp4bp/3pN1p1/2pPpp2/2P5/2P3P1/P3PPBP/R1BQR1K1 b - - 1 12,24,?,c8e6,-83,129,c8e6,0.939,0.9799,0.9901,0.9932,c8e6,c8e6,c8e6,c8e6,0.0,0.9932,0.0542,False
r2q1rk1/pp4bp/2npP1p1/2p1pp2/2P5/2P3P1/P3PPBP/1RBQR1K1 b - - 2 14,28,?,d8c7,-88,19,d8e7,0.0449,0.0708,0.1028,0.1442,a8b8,d8e7,d8e7,d8e7,27.0,0.1442,0.0993,False
1r3rk1/pp2q1bp/2npP1p1/2pBpp2/2P4P/2P3P1/P3PP2/1RBQR1K1 b - - 0 16,32,?,f5f4,-99,14,h7h6,0.1407,0.1245,0.0911,0.0482,c6d8,c6d8,c6d8,c6d8,33.0,0.1407,-0.0925,False
1r3r2/pp2q1bk/2npP1pp/2pBpp2/Q1P4P/2P3P1/P2BPP2/1R2R1K1 b - - 3 18,36,?,f5f4,-71,12,c6d8,0.1308,0.1177,0.0847,0.0448,c6d8,c6d8,c6d8,c6d8,109.0,0.1308,-0.086,False
1r3r2/QR2q1bk/3pn1pp/2pBpp2/2P4P/2P3P1/P2BPP2/4R1K1 b - - 0 20,40,?,b8b7,-211,231,b8b7,0.9048,0.9414,0.96,0.9707,b8b7,b8b7,b8b7,b8b7,0.0,0.9707,0.0659,False
5r2/1B4bk/3pn1pp/2p1pp2/2P4P/2P3P1/P2BPP2/4R1K1 b - - 0 22,44,?,f8b8,-212,23,f8b8,0.2505,0.3304,0.4642,0.6295,f5f4,f8b8,f8b8,f8b8,0.0,0.6295,0.379,False
1r1n4/6bk/3p2pp/2p1pp2/2P1B2P/2P3P1/P2BPP2/1R4K1 b - - 4 24,48,?,b8b1,-231,63,b8b1,0.9708,0.9873,0.9911,0.9875,b8b1,b8b1,b8b1,b8b1,0.0,0.9911,0.0167,False
3n4/6bk/3p2pp/2p2p2/2P1p1PP/2P5/P2BPP2/1B4K1 b - - 0 26,52,?,d8c6,-181,1,d8c6,0.1418,0.1858,0.2347,0.2525,f5g4,f5g4,d8e6,d8e6,137.0,0.2525,0.1107,False
8/6bk/3p2Pp/n1p2p2/2P1p1P1/2P5/P2BPP2/1B4K1 b - - 0 28,56,?,h7g6,-80,300,h7g6,0.9992,0.9997,0.9998,0.9998,h7g6,h7g6,h7g6,h7g6,0.0,0.9998,0.0006,False
8/6b1/3p3p/n1p2k2/2P1p3/2P2P2/P2BP3/1B4K1 b - - 0 30,60,?,a5c4,-59,3,a5c4,0.8005,0.8337,0.8514,0.8246,a5c4,a5c4,a5c4,a5c4,0.0,0.8514,0.0241,False
8/6b1/3pk2p/2p5/2n1B3/2P2P2/P3P3/4B1K1 b - - 2 32,64,?,c4a3,-42,2,c4a3,0.0499,0.0477,0.049,0.0428,d6d5,d6d5,d6d5,d6d5,-4.0,0.0499,-0.0071,False
8/6b1/4k2p/2pp4/4P3/n1PB1P2/P7/4B1K1 b - - 0 34,68,?,d5e4,-39,14,c5c4,0.3898,0.3322,0.2687,0.2094,d5e4,d5e4,c5c4,c5c4,-7.0,0.3898,-0.1804,False
rnbqkb1r/pp2p2p/1n2ppp1/2p5/7P/1P1B4/PBPP1PP1/RN1QK1NR b KQkq - 0 8,16,?,e6e5,131,2,f8g7,0.1092,0.0997,0.0851,0.0798,f8g7,f8g7,f8g7,f8g7,171.0,0.1092,-0.0294,False
rnbq3r/pp2pkbp/1n2pppP/2p5/8/1P1B4/PBPP1PP1/RN1QK1NR b KQ - 0 10,20,?,g7f8,-35,242,g7f8,0.8585,0.9594,0.9845,0.994,g7f8,g7f8,g7f8,g7f8,0.0,0.994,0.1355,False
r1bq1b1r/pp2pk1p/1nn1pppP/2p5/4N3/1P1B4/PBPP1PP1/R2QK1NR b KQ - 4 12,24,?,e6e5,46,20,c5c4,0.1182,0.134,0.1299,0.1101,f6f5,d8d5,b6d5,b6d7,197.0,0.134,-0.0081,False
r1bq1b1r/pp2pk1p/1nn2ppP/4p3/P1P1N3/3B4/1BPP1PP1/R2QK1NR b KQ - 0 14,28,?,c8f5,-66,15,c6b4,0.2616,0.3051,0.2902,0.196,c8f5,c8f5,c8f5,c8e6,116.0,0.3051,-0.0656,False
r1bq1b1r/pp2pk1p/1n3ppP/4p3/P1P1N3/3P1Q2/1B1P1PP1/R3K1NR b KQ - 0 16,32,?,c8f5,-124,15,c8f5,0.2968,0.3891,0.4323,0.3461,c8f5,c8f5,c8f5,c8f5,0.0,0.4323,0.0493,False
r2q1b1r/pp2pk1p/1n3ppP/4p3/P1P1Q1P1/3P4/1B1P1P2/R3K1NR b KQ - 0 18,36,?,b6d7,-47,18,d8d7,0.0761,0.0711,0.0522,0.0404,e7e6,e7e6,d8d7,d8d7,95.0,0.0761,-0.0357,False
r1n2b1r/pp1qpk1p/5ppP/P3p3/2P1Q1P1/3P1N2/1B1P1P2/R3K2R b KQ - 2 20,40,?,c8d6,-151,43,c8d6,0.8501,0.8896,0.916,0.9137,c8d6,c8d6,c8d6,c8d6,0.0,0.916,0.0636,False
r4b1r/pp2pk1p/3n1ppP/P3B3/2P3q1/3PQN2/3P1P2/R3K2R b KQ - 0 22,44,?,f8h6,0,52,g4e6,0.008,0.0035,0.0019,0.0018,d6f5,d6f5,d6f5,d6f5,47.0,0.008,-0.0062,False
r4b1r/pp2pk1p/4qppP/P3Bn2/2P2Q2/3P1N2/3P1P2/R4K1R b - - 4 24,48,?,f6e5,117,41,e6d7,0.6354,0.6598,0.6486,0.5744,f6e5,f6e5,f6e5,f6e5,0.0,0.6598,-0.061,False
r1q2b1r/pp2pk1p/5ppP/P3Bn2/2PP1Q2/3P1N2/5P2/R4K1R b - - 0 26,52,?,f6e5,0,13,f6e5,0.3233,0.2998,0.2715,0.1956,f6e5,f6e5,f6e5,c8d7,147.0,0.3233,-0.1277,False
r1q1kb1r/pp2p2p/P5pP/4Nn2/2PP1Q2/3P4/5P2/R4K1R b - - 0 28,56,?,b7a6,110,11,b7a6,0.6073,0.5532,0.4888,0.443,b7a6,b7a6,b7a6,b7a6,0.0,0.6073,-0.1643,False
r1q1k2r/p3p2p/p5pb/3QNn2/2PP4/3P4/5P2/R4K1R b - - 1 30,60,?,h8f8,219,23,e7e6,0.2808,0.3107,0.3584,0.418,h8f8,h8f8,h8f8,h8f8,0.0,0.418,0.1372,False
r1q1k2r/p5bp/p1N1p1p1/5n2/2PPQ3/3P4/5P2/R4K1R b - - 3 32,64,?,h8f8,272,13,e8d7,0.0437,0.0333,0.0284,0.026,f5d6,c8d7,c8d7,e8f7,2.0,0.0437,-0.0177,False
r1q4r/p2k2bp/p2np1p1/4N3/2PPQ3/3P4/5P2/1R3K1R b - - 7 34,68,?,d7e8,215,22,g7e5,0.0281,0.0244,0.0256,0.0346,g7e5,g7e5,g7e5,g7e5,117.0,0.0346,0.0065,True
rn1qk2r/p2pbppp/bpp1pn2/8/2PP4/1PB2NP1/P3PPBP/RN1QK2R b KQkq - 1 8,16,?,e8g8,-27,0,d7d5,0.2456,0.2182,0.2232,0.185,d7d5,d7d5,d7d5,d7d5,3.0,0.2456,-0.0606,False
rn1qk2r/p2Nbppp/bpp1p3/3p4/2PP4/1PB3P1/P3PPBP/RN1QK2R b KQkq - 0 10,20,?,b8d7,-26,31,b8d7,0.5413,0.5349,0.5607,0.5856,b8d7,b8d7,b8d7,b8d7,0.0,0.5856,0.0443,False
r2q1rk1/p2nbppp/bpp1p3/3p4/2PP4/1PB3P1/P2NPPBP/R2Q1RK1 b - - 3 12,24,?,a8c8,-23,7,f7f5,0.0571,0.0755,0.1711,0.3406,d7f6,d7f6,d7f6,a8c8,0.0,0.3406,0.2835,False
r2q1rk1/p3b1pp/bpp1pn2/3p1p2/2PP4/1PB2NP1/P1Q1PPBP/R4RK1 b - - 3 14,28,?,a8c8,9,6,f6e4,0.0406,0.0477,0.0807,0.1302,f6e4,f6e4,f6e4,f6e4,0.0,0.1302,0.0896,False
r2q1rk1/p5pp/bpp1pb2/3p1p2/2PPn3/1P3NP1/PBQ1PPBP/R2R2K1 b - - 7 16,32,?,d8e7,-18,0,a8c8,0.029,0.0401,0.0557,0.0895,c6c5,a8c8,a8c8,a8c8,-1.0,0.0895,0.0605,False
2r2rk1/p3q1pp/bpp1pb2/3p1p2/2PPn3/1P2PNP1/PBQ2PBP/2RR2K1 b - - 0 18,36,?,f8d8,-4,8,g7g5,0.0543,0.0538,0.0616,0.0698,c6c5,c6c5,c6c5,c6c5,9.0,0.0698,0.0155,False
2r2rk1/p3q2p/bpp1p3/3pPpp1/2P1n3/1P2P1P1/PBQ2PBP/2RR2K1 b - - 0 20,40,?,g5g4,36,109,g5g4,0.2288,0.1967,0.1446,0.0809,g5g4,g5g4,h7h5,h7h5,108.0,0.2288,-0.1479,False
2r2rk1/p3q3/bpp1p3/3PPp1p/4n1p1/1P2P1P1/PB3PBP/1QRR2K1 b - - 0 22,44,?,e6d5,99,30,e6d5,0.0999,0.0679,0.0606,0.0732,c6d5,c6d5,c6d5,c6d5,38.0,0.0999,-0.0267,False
2r2rk1/p7/bpp1q3/3p1p1p/4n1p1/1P2P1P1/P4PBP/BQRR2K1 b - - 1 24,48,?,g8h7,112,7,g8h7,0.0168,0.0234,0.0245,0.0225,a6e2,a6e2,a6e2,a6e2,504.0,0.0245,0.0057,True
2r5/p4r1k/bpp1q3/3p1p1p/4n1p1/1P2P1P1/PQR2PBP/B2R2K1 b - - 5 26,52,?,e4g5,140,4,c6c5,0.0755,0.0798,0.0979,0.1278,c6c5,h7g6,h7g6,a6b7,16.0,0.1278,0.0523,False
2r5/p4r1k/1p2q3/2Pp1p1p/2b1n1p1/4P1P1/PQR2PBP/B2R2K1 b - - 0 28,56,?,b6c5,127,67,b6c5,0.4263,0.399,0.4116,0.4596,b6c5,c8c5,c8c5,b6c5,0.0,0.4596,0.0333,False
4r3/p4r1k/4q3/2pp1p1p/2b1n1p1/Q3P1P1/P1R2PBP/B1R3K1 b - - 3 30,60,?,e6e7,154,1,e6a6,0.0317,0.0336,0.0341,0.0377,a7a6,a7a6,a7a6,e8c8,3.0,0.0377,0.006,False
