fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r1b1r1k1/pp3ppp/8/3p4/1P6/P7/1B1K1PPP/R3R3 b - - 1 18,36,H0T7Hd9S,c8d7,16,3,c8f5,0.0638,0.0859,0.1076,0.1403,e8e1,c8e6,c8e6,c8e6,1.0,0.1403,0.0765,False
2r1R1k1/pp3ppp/8/3p1b2/1P6/P6P/1B1K1PP1/R7 b - - 0 20,40,H0T7Hd9S,c8e8,17,0,c8e8,1.0,1.0,1.0,1.0,c8e8,c8e8,c8e8,c8e8,0.0,1.0,0.0,False
4r1k1/ppR2ppp/4b3/3p4/1P6/P6P/1B1K1PP1/8 b - - 3 22,44,H0T7Hd9S,e8b8,-55,18,e8c8,0.317,0.4579,0.5305,0.5011,e8b8,e8b8,e8b8,e8b8,0.0,0.5305,0.1841,False
r1bk2nr/ppp2pbp/2n3p1/4p3/7P/NP3N2/PBP1PPP1/R3KB1R b KQ - 1 8,16,d6jPerJK,a7a6,-87,7,g8e7,0.0445,0.0597,0.0674,0.0535,g8e7,g8e7,g8e7,f7f6,74.0,0.0674,0.009,False
r1bk3r/ppp1n1bp/2n2pp1/4p3/2N3PP/1P3N2/PBP1PP2/R3KB1R b KQ - 0 10,20,d6jPerJK,c8g4,163,218,b7b5,0.4544,0.5708,0.6905,0.7029,c8g4,c8g4,c8g4,c8g4,0.0,0.7029,0.2485,False
r1bk3r/p1p1n1bp/2n2pp1/4p3/1pN3PP/1P3N2/PBP1PP2/R3KB1R b KQ - 1 12,24,d6jPerJK,c8g4,24,153,c8g4,0.3376,0.4329,0.5455,0.5936,c8g4,c8g4,c8g4,c8g4,0.0,0.5936,0.256,False
r3k2r/p1p1n1bp/2n2pp1/4p3/1pN3bP/1P3N2/PBP1PPB1/2KR3R b - - 3 14,28,d6jPerJK,e8f7,132,7,a7a5,0.2812,0.3798,0.3733,0.2256,e8f7,e8f7,e8f7,a8d8,57.0,0.3798,-0.0556,False
3Rk2r/2p1n1bp/2n2pp1/p3p3/1pN3bP/1P6/PBP1PPB1/2K3NR b - - 0 16,32,d6jPerJK,e8d8,99,76,e8d8,0.7107,0.6792,0.7195,0.7494,e8d8,e8d8,e8d8,e8d8,0.0,0.7494,0.0387,False
3k3r/2p3bp/2n2pp1/p3p3/1pN3bP/1P3N2/PBP1PP2/2K4R b - - 1 18,36,d6jPerJK,d8e7,300,11,d8e7,0.2117,0.3135,0.3904,0.4298,g4f3,d8e7,d8e7,d8e7,0.0,0.4298,0.2181,False
3R4/2p1k1bp/2n2pp1/p3p3/1pN3bP/1P3N2/PBP1PP2/2K5 b - - 0 20,40,d6jPerJK,e7d8,280,164,e7d8,0.7555,0.7729,0.7467,0.7249,e7d8,e7d8,e7d8,e7d8,0.0,0.7729,-0.0306,False
3k4/2p3bp/2n1bpp1/p3p3/1pN4P/PP6/1BPNPP2/2K5 b - - 0 22,44,d6jPerJK,g7h6,288,2,g7h6,0.1707,0.1944,0.2216,0.2613,e6c4,g7h6,g7h6,g7h6,0.0,0.2613,0.0906,False
3k4/2p4p/2n1bppb/p3p3/2N4P/BP6/2PNPP2/1K6 b - - 0 24,48,d6jPerJK,g6g5,288,31,d8d7,0.0968,0.0545,0.0375,0.0341,h6d2,h6d2,h6d2,h6d2,71.0,0.0968,-0.0627,False
8/2pk2bp/2n1bpp1/p1N1p3/2N4P/BP6/2P1PP2/1K6 b - - 4 26,52,d6jPerJK,d7e7,236,639,d7e7,0.7876,0.7234,0.6853,0.6959,d7e7,d7e7,d7e7,d7e7,0.0,0.7876,-0.0917,False
8/2pk2bp/2n1bpp1/N3p3/2N4P/BP6/2P1PP2/1K6 b - - 0 28,56,d6jPerJK,c6d4,282,56,c6a5,0.1999,0.2308,0.2558,0.3089,c6a5,c6a5,c6a5,c6a5,63.0,0.3089,0.109,False
8/2pk2bp/4b1p1/N3pp2/7P/1P6/2P1PP2/1KB5 b - - 1 30,60,d6jPerJK,g7f8,278,27,e5e4,0.0382,0.0404,0.0461,0.0562,e5e4,e5e4,e5e4,e5e4,150.0,0.0562,0.018,False
8/2pk2b1/4b1pp/N4p2/4pB1P/1P6/2P1PP2/1K6 b - - 1 32,64,d6jPerJK,h6h5,223,49,h6h5,0.0667,0.0653,0.0549,0.0395,g6g5,g6g5,g7c3,g7c3,88.0,0.0667,-0.0272,False
8/1Npk4/4b1p1/4bpBp/4p2P/1P6/2P1PP2/1K6 b - - 3 34,68,d6jPerJK,e6d5,135,47,f5f4,0.0601,0.0642,0.065,0.0692,d7c6,d7c6,d7c6,d7c6,105.0,0.0692,0.0091,False
r2qkb1r/pp1npppp/5n2/3p4/3P4/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 3 8,16,HEhJYzrB,e7e6,-7,4,e7e6,0.7834,0.8468,0.8712,0.8791,e7e6,e7e6,e7e6,e7e6,0.0,0.8791,0.0957,False
r2qkb1r/pp1n1pp1/4pn1p/3p4/3P1B2/2N2N1P/PPP2PP1/R2Q1RK1 b kq - 1 10,20,HEhJYzrB,f8e7,-2,1,f8b4,0.2698,0.3591,0.402,0.3365,f8e7,f8e7,f8e7,a7a6,10.0,0.402,0.0667,False
r2qk2r/pp1n1pp1/4pn1p/3p4/3P1B2/P1P2N1P/2P2PP1/R2Q1RK1 b kq - 0 12,24,HEhJYzrB,a8c8,123,54,a8c8,0.0538,0.0759,0.1291,0.22,e8g8,e8g8,e8g8,f6e4,69.0,0.22,0.1662,False
2r1k2r/pp1n1pp1/4pn1p/q2p4/3P4/P1PQ1N1P/2PB1PP1/R4RK1 b k - 4 14,28,HEhJYzrB,b7b6,111,1,f6e4,0.0128,0.0089,0.0054,0.0031,f6e4,f6e4,f6e4,f6e4,85.0,0.0128,-0.0097,False
2r1k2r/pp1n1pp1/4p2p/q2p4/2PP4/P2Q3P/2PN1PP1/R4RK1 b k - 0 16,32,HEhJYzrB,d5c4,30,11,d5c4,0.3699,0.4382,0.5335,0.5193,d5c4,d5c4,d5c4,d5c4,0.0,0.5335,0.1494,False
2r1k2r/pp1n1pp1/4p2p/3q4/3P4/P2QN2P/2P2PP1/R4RK1 b k - 2 18,36,HEhJYzrB,d5d6,-19,0,d5c6,0.3677,0.3568,0.3432,0.3579,d5d6,d5d6,d5d6,d5d6,0.0,0.3677,-0.0098,False
2r2rk1/pp1n1pp1/2q1p2p/8/P1PP4/3QN2P/5PP1/R4RK1 b - - 0 20,40,HEhJYzrB,d7f6,-12,3,d7b6,0.1644,0.2663,0.3678,0.3582,d7b6,d7f6,d7f6,d7f6,0.0,0.3678,0.1938,False
2r2rk1/pp1n1pp1/2q1p2p/P7/2PP4/3QN2P/5PP1/R1R3K1 b - - 2 22,44,HEhJYzrB,f8d8,-28,4,f8d8,0.1366,0.1767,0.2118,0.2996,d7f6,d7f6,d7f6,d7f6,-3.0,0.2996,0.163,False
2rr2k1/pp3pp1/2q1pn1p/P1P5/3P4/2Q1N2P/5PP1/R1R3K1 b - - 0 24,48,HEhJYzrB,c6e4,9,7,b7b6,0.0362,0.038,0.0552,0.093,f6e4,f6d5,f6d5,f6d5,5.0,0.093,0.0568,False
2rr2k1/5pp1/Rpq1pn1p/2P5/3P4/2Q1N2P/5PP1/2R3K1 b - - 1 26,52,HEhJYzrB,f6d5,-15,3,c6b5,0.2923,0.3541,0.3849,0.3736,f6d5,f6d5,f6d5,f6d5,0.0,0.3849,0.0813,False
2rr2k1/5pp1/1P2pn1p/8/3P4/2Q1N2P/5PP1/2R3K1 b - - 0 28,56,HEhJYzrB,c8c3,-207,361,c8c3,0.9901,0.9953,0.9973,0.9977,c8c3,c8c3,c8c3,c8c3,0.0,0.9977,0.0076,False
1r4k1/5pp1/1P2pn1p/8/2NP4/2R4P/5PP1/6K1 b - - 2 30,60,HEhJYzrB,f6d5,-244,15,f6d5,0.5612,0.7174,0.826,0.8673,f6d5,f6d5,f6d5,f6d5,0.0,0.8673,0.3061,False
6k1/1r3pp1/1P2p2p/3n4/2NP4/1R5P/5PP1/5K2 b - - 6 32,64,HEhJYzrB,g7g5,-209,2,g8f8,0.0666,0.0358,0.0196,0.0104,g8f8,g8f8,g8f8,g8f8,33.0,0.0666,-0.0562,False
8/1r2kpp1/1P2p2p/3n4/2NP4/1R1K3P/5PP1/8 b - - 10 34,68,HEhJYzrB,e7d7,-226,15,d5f4,0.6499,0.6777,0.6826,0.6671,e7d7,e7d7,e7d7,e7d7,0.0,0.6826,0.0172,False
r2qkbnr/pp1n1pp1/2p1p2p/3pP3/3P1P2/3Q1N2/PPP3PP/RNB2RK1 b kq - 1 8,16,DY7kiVls,g8e7,-36,28,c6c5,0.2297,0.2103,0.2229,0.2579,c6c5,c6c5,c6c5,c6c5,82.0,0.2579,0.0282,False
r2qkbnr/pp1n1pp1/4p2p/3pP3/3P1P2/3Q1N2/PP4PP/RNB2RK1 b kq - 0 10,20,DY7kiVls,g8e7,-87,2,a7a6,0.3831,0.4432,0.515,0.6111,g8e7,g8e7,g8e7,g8e7,0.0,0.6111,0.228,False
r2qk1nr/1p1n1pp1/p3p2p/3pP3/1b1P1P2/2NQ1N2/PP1B2PP/R4RK1 b kq - 3 12,24,DY7kiVls,b4c3,-106,49,b4c3,0.1797,0.1482,0.1206,0.0914,g8e7,g8e7,g8e7,g8e7,63.0,0.1797,-0.0883,False
r2qk2r/1p1nnpp1/p3p2p/3pP3/3P1P2/2BQ1N1P/PP4P1/R4RK1 b kq - 0 14,28,DY7kiVls,e8g8,-83,13,e8g8,0.3891,0.3236,0.3364,0.3703,e8g8,e7f5,e7f5,e8g8,0.0,0.3891,-0.0188,False
r2q1rk1/1p1nnpp1/4p2p/p2pP3/3P1P2/B2Q1N1P/PP4P1/R4RK1 b - - 1 16,32,DY7kiVls,f7f5,-78,42,f8e8,0.0064,0.0042,0.002,0.0006,f8e8,f8e8,f8e8,f8e8,45.0,0.0064,-0.0058,False
r3r1k1/1p1nqpp1/4p2p/p2pPP2/3P4/3Q1N1P/PP4P1/R4RK1 b - - 0 18,36,DY7kiVls,e6f5,-42,12,e6f5,0.5961,0.5945,0.6346,0.6642,e6f5,e6f5,e6f5,e6f5,0.0,0.6642,0.0681,False
r4rk1/1p1nqpp1/7p/p2pPQ2/3P4/7P/PP4PN/R4RK1 b - - 2 20,40,DY7kiVls,e7e6,-36,59,g7g6,0.0482,0.0733,0.1096,0.1402,f7f6,d7b6,d7b6,d7b6,128.0,0.1402,0.092,False
r4rk1/1p1n1p2/6pp/p2pP1Q1/3P4/7P/PP4PN/R4RK1 b - - 0 22,44,DY7kiVls,h6g5,-177,590,h6g5,0.9996,0.9998,0.9999,0.9999,h6g5,h6g5,h6g5,h6g5,0.0,0.9999,0.0003,False
2r2rk1/1p1n1p2/6p1/p2pP1p1/3P4/5N1P/PP4P1/2R2RK1 b - - 3 24,48,DY7kiVls,g5g4,-178,14,g5g4,0.099,0.117,0.1352,0.1443,c8c1,f7f6,f7f6,f7f6,32.0,0.1443,0.0453,False
5rk1/1p1n1p2/6p1/p2pP3/3P2P1/5N2/PP4P1/2R3K1 b - - 0 26,52,DY7kiVls,d7b6,-265,19,f8b8,0.3758,0.476,0.5542,0.5077,d7b6,d7b6,d7b6,d7b6,0.0,0.5542,0.1319,False
1r4k1/1pR2p2/1n4p1/p2pP1N1/3P2P1/8/PP4P1/6K1 b - - 4 28,56,DY7kiVls,b8f8,-401,15,b6c4,0.1372,0.1263,0.089,0.0572,b6c4,b6c4,b6c4,b6c4,41.0,0.1372,-0.08,False
1r4k1/1pR2N2/6p1/p2pP3/3P2P1/1P2n3/P5P1/6K1 b - - 0 30,60,DY7kiVls,e3g4,-375,89,e3g4,0.9538,0.9571,0.9478,0.9248,e3g4,e3g4,e3g4,e3g4,0.0,0.9571,-0.029,False
1r4k1/2R5/3NP1p1/pp1p4/3P2n1/1P6/P5P1/6K1 b - - 0 32,64,DY7kiVls,a5a4,-393,1,a5a4,0.0823,0.0818,0.0936,0.1066,g4f6,g4f6,g4f6,g4f6,17.0,0.1066,0.0243,False
1r4k1/2R1P3/3N1np1/1p1p4/P2P4/8/P5P1/6K1 b - - 0 34,68,DY7kiVls,b5a4,-411,162,b5a4,0.6737,0.7367,0.7708,0.7922,b5a4,b5a4,b5a4,b5a4,0.0,0.7922,0.1185,False
r1bqk1nr/ppp3bp/2np2p1/5p2/2B1PB2/2NP1N2/PPP3PP/R2Q1RK1 b kq - 0 8,16,AYD7N9qS,h7h6,-277,8,f5e4,0.0256,0.0219,0.0223,0.0316,f5e4,f5e4,g8f6,g8f6,17.0,0.0316,0.006,False
r1bqk1nr/ppp4p/2np2p1/6N1/2B1pB2/2PP4/P1P3PP/R2Q1RK1 b kq - 0 10,20,AYD7N9qS,d6d5,-401,3,d6d5,0.1676,0.3301,0.5415,0.645,e4d3,d6d5,d6d5,d6d5,0.0,0.645,0.4774,False
r1bqk2r/ppp4p/2B2np1/3p2N1/4pB2/2PP4/P1P3PP/R2Q1RK1 b kq - 0 12,24,AYD7N9qS,b7c6,-101,459,b7c6,0.9853,0.9954,0.9987,0.9996,b7c6,b7c6,b7c6,b7c6,0.0,0.9996,0.0143,False
r1b1k2r/p1B1q2p/2p2np1/3p2N1/4P3/2P5/P1P3PP/R2Q1RK1 b kq - 0 14,28,AYD7N9qS,e8g8,-108,30,e8g8,0.0151,0.0262,0.0537,0.0895,e7c7,e7c7,e7c7,e7c7,217.0,0.0895,0.0744,False
r1b2rk1/p3q2p/2pB2p1/3pP1N1/6n1/2P5/P1P3PP/R2Q1RK1 b - - 2 16,32,AYD7N9qS,f8f1,-314,209,e7g5,0.357,0.5178,0.6241,0.6826,e7g5,f8f1,f8f1,f8f1,0.0,0.6826,0.3256,False
r1b2R2/p5kp/2pB2p1/3pP1q1/6n1/2P2Q2/P1P3PP/R5K1 b - - 2 18,36,AYD7N9qS,g7h6,-642,12,g4e5,0.1581,0.152,0.1294,0.1039,g4e5,g4e5,g4e5,g4e5,1356.0,0.1581,-0.0542,False
r1bqk1nr/pp1p1pb1/4p1p1/2p4p/3nP2P/2NPB1P1/PPPQ1PB1/R3K1NR b KQkq - 0 8,16,r6QpBHi2,d7d6,-16,0,g8e7,0.0426,0.0428,0.0441,0.0507,d8b6,g8e7,g8e7,g8e7,6.0,0.0507,0.0081,False
r1b1k2r/pp1pnpb1/4p1p1/q1p4p/3NP2P/2NPB1P1/PPPQ1PB1/R3K2R b KQkq - 0 10,20,r6QpBHi2,c5d4,298,407,c5d4,0.9665,0.9697,0.9753,0.9865,c5d4,c5d4,c5d4,c5d4,0.0,0.9865,0.02,False
rn2kbnr/ppp2ppp/4q3/3pN3/3P4/3Q4/PPP2PPP/RNB2RK1 b kq - 0 8,16,MkhphjpE,b8c6,-83,32,b8c6,0.2398,0.1805,0.1394,0.1083,f8d6,f8d6,f8d6,f8d6,98.0,0.2398,-0.1315,False
2kr1bnr/ppp2ppp/2n1q3/3pN3/3P1B2/3Q4/PPP2PPP/RN2R1K1 b - - 4 10,20,MkhphjpE,f7f6,-19,27,c6e5,0.1221,0.1227,0.1383,0.16,c6e5,c6e5,c6e5,c6e5,32.0,0.16,0.0379,False
2kr1bnr/ppp2ppp/2q5/3pR3/3P1B2/2NQ4/PPP2PPP/R5K1 b - - 2 12,24,MkhphjpE,c8b8,-130,2,f7f6,0.0035,0.0048,0.0056,0.0097,f8d6,f8d6,f8d6,f8d6,42.0,0.0097,0.0062,False
1k1r1bnr/ppp3pp/2q2p2/3R1Q2/3P1B2/2N5/PPP2PPP/R5K1 b - - 0 14,28,MkhphjpE,f8d6,-220,64,f8d6,0.0828,0.1172,0.172,0.2049,d8d5,d8d5,d8d5,d8d5,103.0,0.2049,0.1221,False
1k1r2nr/pp4pp/2qpQp2/3R4/3P4/2N5/PPP2PPP/R5K1 b - - 1 16,32,MkhphjpE,a7a6,-207,0,g8h6,0.0269,0.0278,0.0261,0.0303,g8h6,g8h6,g8h6,g8h6,18.0,0.0303,0.0034,False
1k1rr3/pp4pp/2qp1p1n/1R1Q4/3P4/2N5/PPP2PPP/R5K1 b - - 5 18,36,MkhphjpE,c6d5,-183,17,c6d5,0.4647,0.5309,0.5531,0.4732,c6d5,c6d5,c6d5,c6d5,0.0,0.5531,0.0085,False
1k1rr3/1p4pp/p2p1p1n/3R4/3P4/2N5/PPP2PPP/R4K2 b - - 1 20,40,MkhphjpE,g7g6,-169,52,b8c7,0.0214,0.0222,0.0242,0.0209,h6g4,h6g4,h6g4,h6g4,151.0,0.0242,-0.0005,True
3rr3/1p4pp/pk1p1p1n/R7/1P1P4/2N5/P1P2PPP/R4K2 b - - 0 22,44,MkhphjpE,d8c8,-227,25,b6c6,0.2339,0.2698,0.3113,0.3241,h6g4,d8c8,d8c8,d8c8,0.0,0.3241,0.0902,False
3rr3/1p4pp/p1kp1p2/R7/PP1P2n1/2N4P/2P2PP1/R4K2 b - - 0 24,48,MkhphjpE,g4h6,-305,87,g4h6,0.5369,0.7478,0.8655,0.9023,g4h6,g4h6,g4h6,g4h6,0.0,0.9023,0.3654,False
3rr3/1p4pp/2kp1p1n/RP6/3P4/2N4P/2P2PP1/R4K2 b - - 0 26,52,MkhphjpE,c6d7,-263,113,c6d7,0.2025,0.2118,0.2046,0.1962,c6b6,c6b6,c6b6,c6c7,146.0,0.2118,-0.0063,False
1r2r3/Rp1k2pp/3p1p1n/1P6/3P4/2N4P/2P2PP1/4RK2 b - - 4 28,56,MkhphjpE,e8e1,-152,5,e8e1,0.6061,0.5765,0.4664,0.4106,e8e1,e8e1,e8e1,e8e1,0.0,0.6061,-0.1955,False
1r6/Rp1k2pp/3p1p2/1P3n2/3P4/7P/2P1NPP1/4K3 b - - 2 30,60,MkhphjpE,d6d5,-141,24,f5e7,0.0597,0.0487,0.0547,0.0572,d7c7,d7c7,d7c7,d7c7,24.0,0.0597,-0.0025,False
1r6/Rp1kn2p/3p1p2/1P4p1/2PP4/7P/3KNPP1/8 b - - 1 32,64,MkhphjpE,e7c8,-212,40,h7h5,0.1927,0.2071,0.1939,0.155,d7c7,d7c7,d7c7,d7c7,64.0,0.2071,-0.0377,False
1r6/Rpk1n3/3p1p2/1P4pp/2PP4/2NK3P/5PP1/8 b - - 3 34,68,MkhphjpE,f6f5,-270,13,c7b6,0.1983,0.2338,0.2815,0.3024,c7b6,c7b6,f6f5,f6f5,0.0,0.3024,0.1041,False
r2qk1nr/pp1nbppp/2pp4/4p3/3PP3/2P2B2/PP3PPP/RNBQR1K1 b kq - 3 8,16,zBIo0BD1,g8f6,-70,10,d8c7,0.3165,0.3308,0.4073,0.5603,g8f6,g8f6,g8f6,g8f6,0.0,0.5603,0.2438,False
r3k1nr/ppqnbpp1/2pp3p/4p3/3PP3/2P1BB2/PP1N1PPP/R2QR1K1 b kq - 1 10,20,zBIo0BD1,g8f6,-80,4,g7g5,0.394,0.4106,0.5014,0.6195,g8f6,g8f6,g8f6,g8f6,0.0,0.6195,0.2255,False
r3k1nr/p1qnbp2/2pp3p/1p2p1p1/3PP3/N1P1BB2/PP3PPP/R2QR1K1 b kq - 1 12,24,zBIo0BD1,a8b8,-210,4,a7a5,0.0073,0.0042,0.0025,0.0021,g8f6,g8f6,g8f6,g8f6,17.0,0.0073,-0.0052,False
r3k1nr/2q1bp2/2pp3p/pp2n1p1/4P3/2P1BB2/PPN2PPP/R2QR1K1 b kq - 1 14,28,zBIo0BD1,a5a4,-177,10,g8f6,0.0422,0.029,0.0188,0.022,g8f6,g8f6,g8f6,g8f6,26.0,0.0422,-0.0202,False
r3k2r/2q1bp2/2pp1n1p/pp2n3/3NP1p1/2P1B3/PP2BPPP/R2QR1K1 b kq - 1 16,32,zBIo0BD1,h6h5,-226,16,h6h5,0.4855,0.6289,0.6533,0.5836,h6h5,h6h5,h6h5,h6h5,0.0,0.6533,0.0981,False
1r2k2r/2q1bp2/2pp1n2/pp2nN1p/4P1p1/2PBB3/PP3PPP/R2QR1K1 b k - 3 18,36,zBIo0BD1,b5b4,-208,3,e7f8,0.038,0.0186,0.0122,0.0095,h5h4,h5h4,h5h4,e7f8,63.0,0.038,-0.0285,False
1r2kb1r/2q2p2/3p1n2/ppp1nN1p/4PBp1/2P5/PPB2PPP/R2QR1K1 b k - 1 20,40,zBIo0BD1,f8e7,-252,6,c5c4,0.0194,0.0341,0.0539,0.0864,h5h4,h5h4,h5h4,h5h4,57.0,0.0864,0.067,False
1r2kb1r/2q2p2/3p1n2/pp2BN2/2p1P1pp/2P5/PPB1QPPP/R3R1K1 b k - 0 22,44,zBIo0BD1,d6e5,-147,525,d6e5,0.9886,0.9961,0.9983,0.999,d6e5,d6e5,d6e5,d6e5,0.0,0.999,0.0104,False
1r2k2r/2q2pN1/5n2/ppb1p3/2p1P1pp/2P5/PPB1QPPP/3RR1K1 b k - 3 24,48,zBIo0BD1,e8f8,-26,20,e8f8,0.7652,0.8176,0.8465,0.9111,e8f8,e8f8,e8f8,e8f8,0.0,0.9111,0.1459,False
1r3k1r/2q2p2/5n2/ppb1pN2/2p1P2p/2P3P1/PPB1QPP1/3RR1K1 b - - 0 26,52,zBIo0BD1,h4g3,-105,181,h4g3,0.8268,0.9028,0.9474,0.9694,h4g3,h4g3,h4g3,h4g3,0.0,0.9694,0.1426,False
1r3kr1/2q2p2/5n2/ppb1p3/2p1P3/2P2QN1/PPB2PP1/3RR1K1 b - - 2 28,56,zBIo0BD1,f6g4,-115,63,c7b6,0.3451,0.3615,0.4055,0.4294,f6g4,f6g4,f6g4,f6g4,0.0,0.4294,0.0843,False
1r3kr1/5p2/1q6/ppb1p3/2p1P1n1/2P2QN1/PPB1RPP1/5RK1 b - - 6 30,60,zBIo0BD1,b6h6,95,95,b6h6,0.4593,0.5418,0.6456,0.6912,b6h6,b6h6,b6h6,b6h6,0.0,0.6912,0.2319,False
1r3kr1/5p2/8/ppb1p3/2p1P1n1/2P2QN1/PPB1RPPq/3R1K2 b - - 10 32,64,zBIo0BD1,g8g6,0,0,h2h7,0.0271,0.0348,0.0499,0.0673,b5b4,h2h4,h2h4,h2h4,0.0,0.0673,0.0402,False
1r3kr1/5p1q/8/ppbRp3/2p1P3/2P2QN1/PPB1RPPn/4K3 b - - 14 34,68,zBIo0BD1,h2f3,642,565,h2f3,0.9456,0.9711,0.9782,0.9739,h2f3,h2f3,h2f3,h2f3,0.0,0.9782,0.0283,False
rnbq1rk1/pp2ppbp/3p1np1/6B1/2BPP3/2N2N2/PP3PPP/R2QK2R b KQ - 5 8,16,Y0MyA6oz,f6e4,25,14,a7a6,0.0134,0.0203,0.0434,0.1695,b8c6,b8c6,b8c6,b8c6,56.0,0.1695,0.1561,False
r1bq1rk1/1p2ppbp/p1np1np1/6B1/2BPP3/P1N2N2/1P3PPP/R2Q1RK1 b - - 0 10,20,Y0MyA6oz,c8g4,-4,13,c8g4,0.1392,0.1848,0.271,0.3297,b7b5,b7b5,b7b5,b7b5,25.0,0.3297,0.1905,False
2rq1rk1/1p2ppbp/p1np1np1/8/3PP1b1/P1N1BN2/BP3PPP/R2Q1RK1 b - - 4 12,24,Y0MyA6oz,e7e5,84,19,b7b5,0.1057,0.0818,0.0543,0.0634,b7b5,b7b5,b7b5,b7b5,126.0,0.1057,-0.0423,False
2rq1rk1/4ppbp/p1np1np1/1p6/3PP3/P1N1BQ1P/BP3PP1/R4RK1 b - - 0 14,28,Y0MyA6oz,e7e5,-47,9,c6a5,0.1892,0.151,0.0984,0.0859,b5b4,c6a5,c6a5,c6a5,47.0,0.1892,-0.1033,False
2rq1rk1/4ppbp/p2p1np1/1p6/2BPP3/P1N1BQ1P/1P3PP1/2R2RK1 b - - 0 16,32,Y0MyA6oz,c8c4,-25,27,c8c4,0.7624,0.8535,0.9113,0.9522,c8c4,c8c4,c8c4,c8c4,0.0,0.9522,0.1898,False
2rq1rk1/4ppbp/p2p1np1/1p6/3PP3/PP2BQ1P/4NPP1/2R2RK1 b - - 2 18,36,Y0MyA6oz,f8e8,-13,8,d8d7,0.0102,0.0142,0.0105,0.0066,c8c1,d8d7,d8d7,d8a5,71.0,0.0142,-0.0036,False
2r2rk1/1q2ppbp/p2p1np1/1p6/3PP3/PP2BQNP/5PP1/2R2R1K b - - 6 20,40,Y0MyA6oz,h7h5,51,13,c8c1,0.0138,0.0159,0.0212,0.0466,c8c1,c8c1,c8c1,f6d7,57.0,0.0466,0.0328,False
2R3k1/1q2ppbp/p2p1np1/1p6/3PP3/PP2BQNP/5PP1/7K b - - 0 22,44,Y0MyA6oz,b7c8,21,597,b7c8,0.9979,0.999,0.9994,0.9994,b7c8,b7c8,b7c8,b7c8,0.0,0.9994,0.0015,False
2q3k1/4ppbp/p4np1/1p2P3/8/PP2BQNP/5PP1/7K b - - 0 24,48,Y0MyA6oz,f6d7,55,25,f6d7,0.7272,0.7979,0.8187,0.7984,f6d7,f6d7,f6d7,f6d7,0.0,0.8187,0.0712,False
2q3k1/4pPbp/p5p1/1p2n3/8/PP2BQNP/5PP1/7K b - - 0 26,52,Y0MyA6oz,e5f7,-19,7,e5f7,0.8223,0.838,0.8164,0.7725,e5f7,e5f7,e5f7,e5f7,0.0,0.838,-0.0498,False
2q3k1/4p1bp/p5p1/1p2n3/3BQ3/PP4NP/5PP1/7K b - - 3 28,56,Y0MyA6oz,c8c1,-5,8,c8c7,0.7052,0.6731,0.6503,0.6346,c8c1,c8c1,c8c1,c8c1,0.0,0.7052,-0.0706,False
Q7/2q1pkbp/p5p1/1p2B3/8/PP4NP/5PP1/7K b - - 0 30,60,Y0MyA6oz,c7c1,5,1,g7e5,0.0937,0.0804,0.075,0.0889,g7e5,g7e5,g7e5,g7e5,6.0,0.0937,-0.0048,False
8/2q1pk1p/Q5p1/1p6/8/PP4PP/6P1/7K b - - 0 32,64,Y0MyA6oz,c7g3,-159,10,c7g3,0.5442,0.5962,0.626,0.6647,c7g3,c7g3,c7g3,c7g3,0.0,0.6647,0.1205,False
8/4pk2/6p1/7p/2Q5/PP4qP/6P1/7K b - - 1 34,68,Y0MyA6oz,f7g7,-134,9,f7f8,0.1561,0.2241,0.2857,0.3581,e7e6,e7e6,e7e6,f7g7,0.0,0.3581,0.202,False
r1bqk2r/2p2ppp/p1n2n2/1pbpp3/2P5/PP1PP1PP/R4P2/1NBQKBNR b Kkq - 0 8,16,5CwZebQC,c8b7,94,4,d5c4,0.0173,0.0209,0.0273,0.0433,b5c4,b5c4,b5c4,b5c4,13.0,0.0433,0.026,False
r1bqk2r/2p2ppp/pbn2n2/1p2p3/1Pp5/P2PP1PP/3R1P2/1NBQKBNR b Kkq - 2 10,20,5CwZebQC,c4d3,243,171,c4d3,0.3054,0.3852,0.4477,0.4317,c4d3,c4d3,c4d3,c4d3,0.0,0.4477,0.1263,False
r1b1k2r/2p1qppp/pbn2n2/1p2p3/1P6/P1NBP1PP/3R1P2/2BQK1NR b Kkq - 2 12,24,5CwZebQC,c8b7,319,51,e5e4,0.2074,0.3473,0.4752,0.5468,e8g8,c8b7,c8b7,c8b7,0.0,0.5468,0.3394,False
r3k2r/1bp1qppp/pbn2n2/1p6/1P2p3/P1N1P1PP/3RNP2/1BBQK2R b Kkq - 3 14,28,5CwZebQC,c6e5,358,53,e8g8,0.1486,0.1944,0.2567,0.4501,e8g8,e8g8,e8g8,c6e5,0.0,0.4501,0.3015,False
r4rk1/1bp1qppp/pb3n2/1p2n3/1P2p1P1/P1N1P2P/3RNP2/1BBQ1K1R b - - 2 16,32,5CwZebQC,e5f3,343,16,a8d8,0.2866,0.3971,0.446,0.3972,e5f3,e5f3,e5f3,e5f3,0.0,0.446,0.1106,False
