fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r4rk1/pp3p2/2pbqn1p/4p1p1/3pP3/3P1PP1/PPPQN1KP/R3NR2 b - - 0 18,36,dW2TqdCT,f6h5,39,30,f6h7,0.1726,0.2051,0.1929,0.1535,g5g4,f6h5,f6h7,f6h7,90.0,0.2051,-0.0191,False
r1r3k1/pp3p1n/2pbq2p/4p1p1/3pP1P1/3P1P2/PPPQN1KP/R3N2R b - - 2 20,40,dW2TqdCT,c6c5,-17,7,h7f8,0.165,0.1396,0.1625,0.2351,c6c5,c6c5,c6c5,c6c5,0.0,0.2351,0.0701,False
r1r2nk1/pp2bp2/2p1q2p/4p1P1/3pP1P1/3P1P2/PPPQN1K1/R3N2R b - - 0 22,44,dW2TqdCT,e7g5,91,226,e7g5,0.7913,0.8903,0.9154,0.8979,e7g5,e7g5,e7g5,e7g5,0.0,0.9154,0.1066,False
r1r3k1/pp3p2/2p1q1np/4p1b1/1Q1pP1P1/3P1PK1/PPP1N3/R3N2R b - - 3 24,48,dW2TqdCT,c6c5,197,17,e6f6,0.1031,0.0745,0.0678,0.0839,b7b5,b7b6,b7b6,b7b6,86.0,0.1031,-0.0192,False
r1r3k1/p4p2/1pp2qnp/4p1bR/1Q1pP1P1/3P1PK1/PPP1N1N1/R7 b - - 1 26,52,dW2TqdCT,a7a5,197,5,c6c5,0.0318,0.019,0.0126,0.012,c6c5,c6c5,c6c5,c6c5,-8.0,0.0318,-0.0198,False
1rr3k1/p4p2/1p3qnp/2p1p1bR/P2pP1P1/1Q1P1PK1/1PP1N1N1/R7 b - - 0 28,56,dW2TqdCT,a7a6,164,14,a7a6,0.0631,0.0632,0.0735,0.0875,g6f4,g8g7,g8g7,g8g7,88.0,0.0875,0.0244,False
1rr3k1/5p2/p4qnp/1Pp1p1bR/3pP1P1/1Q1P1PK1/1PP1N1N1/7R b - - 0 30,60,dW2TqdCT,a6b5,177,27,a6b5,0.3251,0.2636,0.2543,0.2837,b8b5,b8b5,b8b5,b8b5,59.0,0.3251,-0.0414,False
1rr3k1/5p2/5qnp/1p2p1bR/2ppP1P1/1P1P1PK1/Q1P1N1N1/7R b - - 0 32,64,dW2TqdCT,c4d3,346,17,b8a8,0.2373,0.2773,0.3066,0.2908,c4b3,c4d3,c4d3,c4d3,0.0,0.3066,0.0535,False
r1r3k1/5p2/5qnp/1p2p1bR/3pP1P1/1P1P1PK1/4N1N1/1Q5R b - - 0 34,68,dW2TqdCT,a8a6,380,19,a8a6,0.0102,0.0126,0.0167,0.0265,g6f4,g8g7,g8g7,g8g7,103.0,0.0265,0.0163,True
r1bqk2r/pp1p1pbp/2n1p1p1/2p5/4P3/3P1N2/PPPN1PPP/1RBQ1RK1 b kq - 3 8,16,1r8PrR9K,e8g8,57,8,e8g8,0.6795,0.6629,0.6791,0.6869,e8g8,e8g8,e8g8,e8g8,0.0,0.6869,0.0074,False
r1bq1rk1/pp3pbp/2n1p1p1/2pp4/4P3/1P1P1N2/PBPN1PPP/1R1Q1RK1 b - - 1 10,20,1r8PrR9K,d5d4,114,16,g7b2,0.1912,0.2641,0.3299,0.2811,g7b2,g7b2,g7b2,d5d4,0.0,0.3299,0.0899,False
r1b2rk1/pp3p1p/2n1pqp1/2pp4/4P3/1P1P1N2/P1PN1PPP/1R1Q1RK1 b - - 2 12,24,1r8PrR9K,d5d4,33,2,b7b6,0.1231,0.1414,0.1213,0.0425,d5e4,d5e4,b7b6,b7b6,14.0,0.1414,-0.0806,False
r4rk1/pb3p1p/1pn1pqp1/2ppP3/8/1P1P1N2/P1PN1PPP/1R1QR1K1 b - - 0 14,28,1r8PrR9K,f6f4,4,3,f6e7,0.112,0.094,0.0909,0.0845,f6e7,f6e7,f6e7,f6e7,35.0,0.112,-0.0275,False
r4rk1/pb2qp1p/1pn1p1p1/2p1P3/2Pp4/1P1P1N2/P2N1PPP/1R1QR1K1 b - - 0 16,32,1r8PrR9K,c6b4,136,161,c6b4,0.5164,0.5229,0.5439,0.5573,c6b4,c6b4,c6b4,c6b4,0.0,0.5573,0.0409,False
r4rk1/p3qp1p/1p2p1p1/2p1P3/1nPpR3/1P1P1N2/P4PPP/1R1Q2K1 b - - 0 18,36,1r8PrR9K,b4a2,187,266,b4a2,0.8928,0.8991,0.8921,0.9029,b4a2,b4a2,b4a2,b4a2,0.0,0.9029,0.0101,False
rnbq1rk1/ppp2pb1/5Bpp/3pN3/8/3P2P1/PPP1PPBP/RN1Q1RK1 b - - 0 8,16,l2Y9NSMk,d8f6,-79,14,d8f6,0.2203,0.2241,0.1921,0.1565,g7f6,g7f6,g7f6,g7f6,21.0,0.2241,-0.0638,False
rnb2rk1/pp3pb1/5qpp/2ppN3/3P4/4P1P1/PPP2PBP/RN1Q1RK1 b - - 0 10,20,l2Y9NSMk,b8c6,-107,7,c5d4,0.1431,0.1563,0.1689,0.1826,c5d4,c5d4,c5d4,c5d4,5.0,0.1826,0.0395,False
r1b2rk1/pp3pb1/2N2qpp/3p4/3P4/6P1/PPP2PBP/RN1Q1RK1 b - - 0 12,24,l2Y9NSMk,b7c6,-24,73,b7c6,0.7717,0.7859,0.8308,0.871,b7c6,b7c6,b7c6,b7c6,0.0,0.871,0.0993,False
r4rk1/p4pb1/b1p2qpp/3p4/3P4/2P3P1/PP3PBP/RN1QR1K1 b - - 2 14,28,l2Y9NSMk,h6h5,-79,1,f8e8,0.0602,0.0688,0.0642,0.0325,a8e8,f8e8,f8e8,f8e8,24.0,0.0688,-0.0277,False
r5k1/p4pb1/b1p1rqpp/3p4/3P4/1NP3P1/PP3PBP/R2QR1K1 b - - 6 16,32,l2Y9NSMk,g7f8,-110,8,a8e8,0.0205,0.0235,0.0218,0.0222,a8e8,a8e8,a8e8,a8e8,84.0,0.0235,0.0017,False
6k1/p4pb1/b1p1rqpp/2Np4/3P4/2P3P1/PP3PBP/R2Q2K1 b - - 1 18,36,l2Y9NSMk,a6e2,-217,163,a6e2,0.3229,0.3256,0.3,0.2601,e6e2,e6e2,e6e2,e6e2,156.0,0.3256,-0.0628,False
6k1/p3rpb1/2p2qpp/2Np4/3P4/2P3P1/PP1QbPBP/4R1K1 b - - 5 20,40,l2Y9NSMk,e2g4,-166,97,e2g4,0.1191,0.1273,0.1296,0.131,e2c4,e2c4,e2c4,e2c4,307.0,0.131,0.0119,False
2b3k1/p3rpb1/2p2qpp/2Np4/1P1P4/2P3PP/P2Q1PB1/4R1K1 b - - 0 22,44,l2Y9NSMk,h6h5,-152,7,g7f8,0.0381,0.0431,0.055,0.0686,e7e1,e7e1,e7e1,e7e1,30.0,0.0686,0.0305,False
2b2bk1/p3qp2/2p3pp/2Np4/PP1P4/2P3PP/3Q1PB1/6K1 b - - 0 24,48,l2Y9NSMk,h6h5,-178,3,a7a6,0.1504,0.1315,0.1222,0.144,h6h5,e7f6,e7f6,g8g7,3.0,0.1504,-0.0064,False
2b2bk1/5p2/p1p3pp/2Np4/PP1P4/2P1P1PP/6B1/6K1 b - - 0 26,52,l2Y9NSMk,f7f5,-265,23,f7f5,0.083,0.0907,0.1373,0.2153,f8c5,f8c5,f8c5,f8c5,41.0,0.2153,0.1323,False
2b3k1/8/p1pb2pp/3p1p2/PP1P4/2PNP1PP/5KB1/8 b - - 3 28,56,l2Y9NSMk,g6g5,-267,5,c8e6,0.3661,0.319,0.292,0.2217,g6g5,g6g5,g8f7,g8f7,-10.0,0.3661,-0.1444,False
6k1/8/p1p1b1pp/3pPp2/PP6/2P1P1PP/5KB1/8 b - - 0 30,60,l2Y9NSMk,g6g5,-479,20,g8f7,0.2761,0.2381,0.2267,0.1906,g8f7,g8f7,g8f7,g8f7,57.0,0.2761,-0.0855,False
8/3b1k2/p1p3pp/3pPp2/PP5P/2P1P1P1/4K1B1/8 b - - 0 32,64,l2Y9NSMk,f7e6,-63,396,f7e6,0.8782,0.9086,0.9211,0.9126,f7e6,f7e6,f7e6,f7e6,0.0,0.9211,0.0344,False
8/3b4/p1p3pp/3pkp2/PP5P/2PKPBP1/8/8 b - - 1 34,68,l2Y9NSMk,c6c5,0,52,g6g5,0.0192,0.0166,0.0162,0.0173,g6g5,g6g5,g6g5,g6g5,46.0,0.0192,-0.0019,False
r2qk1nr/pp1bppbp/2np2p1/1B6/3NP3/2N1B3/PPP2PPP/R2Q1RK1 b kq - 4 8,16,u8bu4tZk,g8f6,-26,9,g7f6,0.6085,0.653,0.7004,0.8789,g8f6,g8f6,g8f6,g8f6,0.0,0.8789,0.2704,False
r2qk1nr/pp1Bpp1p/3p1bp1/3N4/3nP3/4B3/PPP2PPP/R2Q1RK1 b kq - 0 10,20,u8bu4tZk,d8d7,-167,56,d8d7,0.9888,0.9893,0.9849,0.9862,d8d7,d8d7,d8d7,d8d7,0.0,0.9893,-0.0026,False
r3k2r/pp1qpp1p/3p1np1/8/3BP3/8/PPP2PPP/R2Q1RK1 b kq - 0 12,24,u8bu4tZk,e7e5,-25,7,d7e6,0.1432,0.1679,0.1556,0.0882,e8g8,e8g8,e8g8,e8g8,1.0,0.1679,-0.055,False
r4rk1/pp2pp1p/3pqnp1/8/3BP3/3Q4/PPP2PPP/R3R1K1 b - - 4 14,28,u8bu4tZk,a7a6,-68,0,f8d8,0.045,0.0628,0.0858,0.125,b7b6,b7b6,b7b6,f6d7,-5.0,0.125,0.08,False
r2r2k1/1p2pp1p/p2pqnp1/8/3BP3/2PQ3P/PP3PP1/R3R1K1 b - - 0 16,32,u8bu4tZk,f6d7,-42,5,b7b5,0.043,0.0964,0.1833,0.2617,d6d5,b7b5,a8c8,a8c8,-3.0,0.2617,0.2187,False
r1r3k1/4pp1p/p2pqnpQ/1p6/3BP3/2P4P/PP3PP1/R3R1K1 b - - 3 18,36,u8bu4tZk,f6e8,-125,22,c8c4,0.0079,0.0079,0.0138,0.0457,c8c4,c8c4,c8c4,c8c4,106.0,0.0457,0.0378,True
2r3k1/4pp1p/p2pqnpQ/1p6/2rBP1P1/2P2P1P/PP6/R3R1K1 b - - 0 20,40,u8bu4tZk,b5b4,-1,26,b5b4,0.3679,0.3839,0.3578,0.3043,b5b4,b5b4,c4d4,c4d4,243.0,0.3839,-0.0636,False
2r3k1/4pp1p/p3qnpQ/4R3/1prB2P1/2P2P1P/PP6/R5K1 b - - 0 22,44,u8bu4tZk,e6d6,33,55,e6c6,0.6233,0.6514,0.6758,0.6986,e6d6,e6d6,e6d6,e6d6,0.0,0.6986,0.0753,False
2r3k1/4Rp1p/p1q3pQ/6Pn/1prB4/2P2P1P/PP6/R5K1 b - - 0 24,48,u8bu4tZk,c4d4,491,422,c6f3,0.2092,0.3085,0.3803,0.4387,b4c3,c4d4,c4d4,c4d4,0.0,0.4387,0.2295,False
2r3k1/5R1p/p5pQ/6Pn/1prB4/2P3qP/PP6/R4K2 b - - 2 26,52,u8bu4tZk,g3h3,0,0,g3h3,0.6648,0.7032,0.7459,0.7782,g3h3,g3h3,g3h3,g3h3,0.0,0.7782,0.1134,False
2r3k1/5R1p/p5pQ/6P1/1prB4/2P3nq/PP1K4/R7 b - - 3 28,56,u8bu4tZk,c4d4,1991,1364,h3h6,0.0486,0.0542,0.0584,0.0673,h3h6,h3h6,h3h6,h3h6,1450.0,0.0673,0.0187,False
2r5/5k1p/p5pP/8/1prB4/2P3n1/PP1K4/6R1 b - - 1 30,60,u8bu4tZk,g3f5,572,31,g3f5,0.3054,0.4173,0.532,0.5934,g3e4,g3e4,g3f5,g3f5,0.0,0.5934,0.288,False
2r3k1/7p/p5pP/5n2/1prB4/2PK4/PP6/5R2 b - - 5 32,64,u8bu4tZk,c4c6,584,13,f5d4,0.0104,0.0104,0.0108,0.0131,f5d4,b4c3,b4c3,f5d4,65.0,0.0131,0.0027,False
2r3k1/7p/p5pP/8/1p1P4/3K4/PPr5/1R6 b - - 2 34,68,u8bu4tZk,c2c1,665,97,c2h2,0.1045,0.0777,0.0583,0.0408,c2h2,c2h2,c2h2,c2h2,94.0,0.1045,-0.0637,False
r3kbnr/pp1nppp1/1qp4p/3p4/3PbBP1/1QP2N1P/PP1NPP2/R3KB1R b KQkq - 4 8,16,4lrjwO4Z,g7g5,-36,10,e4f3,0.1681,0.1281,0.1218,0.1541,g8f6,g8f6,g8f6,g8f6,18.0,0.1681,-0.014,False
r3kbnr/pp1n1pp1/1qp1p2p/3p4/3P1BP1/1QP1PN1P/PP3P2/R3KB1R b KQkq - 0 10,20,4lrjwO4Z,g8f6,-49,8,g8f6,0.2492,0.2899,0.3102,0.4632,b6b3,b6b3,b6b3,g8f6,0.0,0.4632,0.214,False
r3k2r/pp1nbpp1/1qp1pn1p/3pN3/3P1BP1/1QPBP2P/PP3P2/R3K2R b KQkq - 4 12,24,4lrjwO4Z,b6b3,-33,1,d7e5,0.2159,0.2575,0.2927,0.1798,d7e5,d7e5,d7e5,d7e5,1.0,0.2927,-0.0361,False
r3k2r/pp1nbpp1/1qp1p2p/3pP3/5BPP/1QPBP3/PP3P2/R3K2R b KQkq - 0 14,28,4lrjwO4Z,b6c7,88,45,d7c5,0.1105,0.1265,0.1166,0.0745,b6b3,d7c5,d7c5,d7c5,52.0,0.1265,-0.036,False
r3k2r/pp2bpp1/1Qp1p2p/3pP3/5BPP/2PnP3/PP1K1P2/R6R b kq - 1 16,32,4lrjwO4Z,a7b6,22,202,a7b6,0.9384,0.9476,0.9449,0.9665,a7b6,a7b6,a7b6,a7b6,0.0,0.9665,0.0281,False
r3k2r/1p2bpp1/1p2p2p/2ppP3/2P2BPP/3KP3/PP3P2/R6R b kq - 0 18,36,4lrjwO4Z,d5c4,61,27,a8a4,0.3411,0.3569,0.3778,0.3612,d5c4,d5c4,d5c4,d5c4,0.0,0.3778,0.0201,False
4k2r/1p2bpp1/1p2p2p/2p1P3/r1P2BPP/3KP3/P4P2/R6R b k - 0 20,40,4lrjwO4Z,e8d7,133,41,a4a3,0.0276,0.0432,0.1202,0.3296,e8g8,e8g8,e8g8,e8g8,115.0,0.3296,0.302,False
5rk1/1p2bpp1/1p2p2p/2p1P3/2P3PP/r3P1B1/P1K2P2/R6R b - - 4 22,44,4lrjwO4Z,a3a4,74,1,f8a8,0.2393,0.1608,0.0795,0.0378,f8a8,f8a8,f8a8,f8a8,-23.0,0.2393,-0.2015,False
r5k1/1p2bpp1/1p2p2p/2p1P3/2P3PP/4P1B1/R1K2P2/1R6 b - - 0 24,48,4lrjwO4Z,a8a2,44,675,a8a2,0.9989,0.9997,0.9999,0.9999,a8a2,a8a2,a8a2,a8a2,0.0,0.9999,0.001,False
6k1/1p2bpp1/rp2p2p/2p1P3/2P1K1PP/4P1B1/5P2/1R6 b - - 3 26,52,4lrjwO4Z,g8f8,82,10,g8f8,0.0876,0.1547,0.2533,0.3723,e7d8,e7d8,e7d8,e7d8,78.0,0.3723,0.2847,False
4k3/1p2bpp1/rp2p2p/2p1P2P/2P1KPP1/4P1B1/8/1R6 b - - 0 28,56,4lrjwO4Z,e8d7,28,9,f7f6,0.5832,0.6602,0.6995,0.7028,e8d7,e8d7,e8d7,e8d7,0.0,0.7028,0.1196,False
4k3/1p2b1p1/rp3p1p/2p1PK1P/2P3P1/4P1B1/8/1R6 b - - 0 30,60,4lrjwO4Z,f6e5,-79,97,f6e5,0.4213,0.4033,0.4131,0.3908,f6e5,e8f7,e8f7,e8f7,141.0,0.4213,-0.0305,False
8/1pB1bkp1/rp5p/2p2K1P/2P3P1/4P3/8/1R6 b - - 2 32,64,4lrjwO4Z,a6a3,-68,2,e7g5,0.1349,0.1517,0.1749,0.198,a6a4,a6a4,a6a4,a6a4,-2.0,0.198,0.0631,False
8/1pBR1kp1/rp5p/2p2K1P/2P3P1/4b3/8/8 b - - 1 34,68,4lrjwO4Z,f7e8,-187,14,f7g8,0.3879,0.2933,0.2259,0.1907,f7g8,f7g8,f7g8,f7g8,22.0,0.3879,-0.1972,False
r1bqk2r/pp1pppbp/2n3p1/7R/3NP3/2N5/PPP2PP1/R1BQKB2 b Qkq - 0 8,16,o1ZE6yng,g6h5,178,67,c6d4,0.8422,0.8517,0.8347,0.8644,g6h5,g6h5,g6h5,g6h5,0.0,0.8644,0.0222,False
r1b1k2r/pp1pppbp/6p1/q7/3nP3/2N1B3/PPP2PP1/R2QKB1R b Qkq - 3 10,20,o1ZE6yng,d4e6,96,18,d4c6,0.2239,0.2616,0.2979,0.3001,d4c6,d4c6,d4c6,d4c6,14.0,0.3001,0.0762,False
r1b2rk1/pp1pppbp/2n3pB/q7/4P3/2N5/PPPQ1PP1/R3KB1R b Q - 7 12,24,o1ZE6yng,g7c3,25,194,g7c3,0.1081,0.1299,0.1331,0.1278,g7h6,g7h6,g7h6,d7d6,598.0,0.1331,0.0197,False
r1br2k1/pp1pppBp/2n3p1/q7/4P3/2P5/P1PQ1PP1/R3KB1R b Q - 2 14,28,o1ZE6yng,c6e5,30,13,h7h5,0.0011,0.001,0.0014,0.0016,g8g7,g8g7,g8g7,g8g7,30.0,0.0016,0.0005,False
r1br2k1/pp1pp1B1/2n3Q1/q4p1p/4P3/2P5/P1P2PP1/R3KB1R b Q - 0 16,32,o1ZE6yng,a5c3,-1997,0,a5b6,0.5181,0.5948,0.6052,0.5793,a5c3,a5c3,a5c3,a5c3,0.0,0.6052,0.0612,False
r1br1k2/pp1pp1Q1/1qn2B2/5p1p/4P3/2P5/P1P2PP1/R3KB1R b Q - 4 18,36,o1ZE6yng,f8e8,-1999,0,f8e8,1.0,1.0,1.0,1.0,f8e8,f8e8,f8e8,f8e8,0.0,1.0,0.0,False
r1bq1rk1/pppnbppp/4pn2/8/3P4/3B1NN1/PPPB1PPP/R2QK2R b KQ - 6 8,16,qvBrw8J8,b7b6,17,1,b7b6,0.2909,0.337,0.3506,0.419,b7b6,b7b6,b7b6,c7c5,-5.0,0.419,0.1281,False
r2q1rk1/pbpnbppp/1p2pn2/8/2PP4/2BB1NN1/PP3PPP/R2QK2R b KQ - 2 10,20,qvBrw8J8,f8e8,25,1,c7c5,0.0749,0.0682,0.0402,0.0235,c7c5,c7c5,c7c5,c7c5,5.0,0.0749,-0.0514,False
r2q1rk1/pb1nbppp/1p2pn2/8/2PN4/2BB2N1/PP3PPP/R2Q1RK1 b - - 0 12,24,qvBrw8J8,f8e8,18,2,d7c5,0.0152,0.0094,0.0048,0.0036,d7c5,d7c5,d7c5,d7c5,34.0,0.0152,-0.0116,False
r4rk1/pbq1bppp/1p2pn2/1Nn5/2P5/2B3N1/PPB2PPP/R2Q1RK1 b - - 4 14,28,qvBrw8J8,c7c6,54,54,c7c6,0.8541,0.8487,0.8485,0.8449,c7c6,c7c6,c7c6,c7c6,0.0,0.8541,-0.0092,False
r2r2k1/pb2bppp/1pq1pn2/2n5/2PN4/2B2PN1/PPB3PP/R2Q1RK1 b - - 2 16,32,qvBrw8J8,c6c7,57,27,c6c7,0.5238,0.6098,0.6614,0.7146,c6c7,c6c7,c6c7,c6c7,0.0,0.7146,0.1908,False
r2r2k1/pbqnbppp/1p2pn2/8/2PNN3/2B2P2/PPB1Q1PP/R4RK1 b - - 6 18,36,qvBrw8J8,b7e4,98,0,f6e4,0.0445,0.0327,0.022,0.0119,f6e4,f6e4,d7c5,a8c8,30.0,0.0445,-0.0326,False
r2r2k1/p1qnbppp/1p2p3/8/2PNP3/2B5/PP2Q1PP/R4RK1 b - - 0 20,40,qvBrw8J8,d7e5,113,26,e7c5,0.0872,0.0872,0.0909,0.0974,e7c5,e7c5,e7c5,e7c5,59.0,0.0974,0.0102,False
r2r2k1/p1q2ppp/1p2p3/1Nb1n3/2P1P3/2B5/PP2Q1PP/R4R1K b - - 4 22,44,qvBrw8J8,c7b8,-22,413,c7b8,0.5436,0.7072,0.8089,0.8535,c7b8,c7b8,c7b8,c7b8,0.0,0.8535,0.3099,False
rq1r1bk1/p4ppp/1p2p3/1N2n3/1PP1P3/2B5/P3Q1PP/3R1R1K b - - 2 24,48,qvBrw8J8,d8d1,172,133,e5c6,0.4044,0.2887,0.1363,0.0703,d8d1,a7a6,a7a6,a7a6,172.0,0.4044,-0.3341,False
r2q1bk1/p4ppp/1pn1p3/1N6/1PP1P3/P1B5/4Q1PP/5R1K b - - 0 26,52,qvBrw8J8,a7a6,24,24,a7a6,0.3853,0.4899,0.5853,0.6108,a7a6,a7a6,a7a6,a7a6,0.0,0.6108,0.2255,False
rq3bk1/5ppp/ppn1p3/8/1PPNP3/P1B5/4Q1PP/3R3K b - - 3 28,56,qvBrw8J8,c6e5,40,23,c6d4,0.1755,0.186,0.2052,0.274,c6d4,c6d4,c6d4,c6d4,55.0,0.274,0.0985,False
rq3bk1/5ppp/1p2p3/p1P5/1P1BP3/P7/4Q1PP/3R3K b - - 0 30,60,qvBrw8J8,b6c5,-6,5,b6c5,0.2868,0.2965,0.3077,0.3327,a5b4,a5b4,a5b4,a5b4,8.0,0.3327,0.0459,False
r4bk1/5ppp/4p3/p1P5/3BP3/Pq1Q4/6PP/3R3K b - - 2 32,64,qvBrw8J8,a5a4,-2,10,a5a4,0.0233,0.0239,0.0296,0.0413,b3d3,b3d3,b3d3,b3d3,14.0,0.0413,0.018,False
3r1bk1/5ppp/4p3/2P5/p2BP3/PQ5P/6P1/3R3K b - - 0 34,68,qvBrw8J8,a4b3,458,1040,a4b3,0.9941,0.9985,0.9995,0.9996,a4b3,a4b3,a4b3,a4b3,0.0,0.9996,0.0055,False
r1bq1rk1/pppnbppp/2n1p3/3p4/3P1BP1/2P1PN2/PPQN1P1P/R3KB1R b KQ - 0 8,16,95rLyCZL,e7d6,-32,72,b7b5,0.0548,0.0397,0.0314,0.0343,f7f6,f7f6,f7f6,f7f6,167.0,0.0548,-0.0205,False
r1bq1rk1/p1pnbp1p/2n1p1p1/1p1p4/3P1BPP/2PBPN2/PPQN1P2/R3K2R b KQ - 0 10,20,95rLyCZL,e6e5,-177,7,f7f5,0.051,0.0784,0.0944,0.0419,b5b4,b5b4,b5b4,b5b4,42.0,0.0944,-0.0091,False
r1bq1rk1/p1pnb2p/2n3p1/1p1p1p1P/3P1B2/2PBPN2/PPQN1P2/R3K2R b KQ - 0 12,24,95rLyCZL,g6g5,-310,57,d7f6,0.329,0.3431,0.3502,0.4098,g6g5,g6g5,g6g5,g6g5,0.0,0.4098,0.0808,False
r1bq1rk1/p1p1b3/2n2np1/1p1pBp2/3P4/2PBPN2/PPQN1P2/R3K2R b KQ - 1 14,28,95rLyCZL,a8b8,-285,28,f6h5,0.0167,0.0087,0.0048,0.0051,c6e5,c6e5,c6e5,c6e5,37.0,0.0167,-0.0116,False
r1bq1rk1/p1p1b3/2n3p1/3pBp1n/1p1P4/2PBPN2/PPQN1P2/2K3RR b - - 1 16,32,95rLyCZL,g8f7,-448,27,d8e8,0.1639,0.1729,0.1627,0.1583,c6e5,c6e5,c6e5,c6e5,191.0,0.1729,-0.0056,False
r1b1qrk1/p1p1b3/2n5/3pBppR/1p1P4/2PBPN2/PPQN1P2/2K4R b - - 1 18,36,95rLyCZL,e8h5,-667,17,e8g6,0.0759,0.0541,0.0304,0.0168,c6e5,c6e5,c6e5,c6e5,198.0,0.0759,-0.0591,False
r1b1qrkR/p1p1b3/2n5/3pBpp1/1p1P4/2PBPN2/PPQN1P2/2K4R b - - 5 20,40,95rLyCZL,g8f7,-888,0,g8f7,1.0,1.0,1.0,1.0,g8f7,g8f7,g8f7,g8f7,0.0,1.0,0.0,False
r1b1qr2/p1p1b3/2n1k2R/3pBpp1/1p1P4/2PBPN2/PPQN1P2/2K4R b - - 9 22,44,95rLyCZL,e7f6,-855,24,e6d7,0.4536,0.4222,0.4031,0.4347,e7f6,e6d7,e6d7,e6d7,33.0,0.4536,-0.0189,False
r1Bkqr2/p1p1b3/2n4R/3pB1p1/1p1P4/2P1PN2/PPQN1P2/2K4R b - - 0 24,48,95rLyCZL,d8c8,-600,8,d8c8,0.6692,0.661,0.6561,0.683,d8c8,d8c8,d8c8,d8c8,0.0,0.683,0.0138,False
r1k1qr2/p1p1b3/7R/3pN1p1/1P1P4/4P3/PPQN1P2/2K4R b - - 0 26,52,95rLyCZL,e7b4,-577,10,e7b4,0.4166,0.4749,0.535,0.5629,e7b4,e7b4,e7b4,e7b4,0.0,0.5629,0.1463,False
r1k1qr2/p1p4R/8/3pN1p1/3P4/4P3/PP1Q1P2/2K4R b - - 0 28,56,95rLyCZL,a7a5,-634,14,a8b8,0.0513,0.057,0.0633,0.0651,c8b7,c8b7,c8b7,c8b7,1356.0,0.0651,0.0138,False
2k1qr2/prp3R1/8/3pN1p1/3P4/4P3/PPQ2P2/2K4R b - - 4 30,60,95rLyCZL,e8e6,-656,2,e8b5,0.1618,0.2224,0.2638,0.2812,e8e6,e8e6,e8e6,e8e6,0.0,0.2812,0.1194,False
2k2r2/prp3RR/8/3pN1p1/3P4/4P3/PP3P2/2KQ1q2 b - - 8 32,64,95rLyCZL,f1f2,-455,137,f1f2,0.5488,0.5109,0.4778,0.4198,f1f2,f1f2,f1f2,f1f2,0.0,0.5488,-0.129,False
2k2r2/prp3RR/8/3p2p1/3P4/3Nq3/PP6/1K1Q4 b - - 1 34,68,95rLyCZL,e3d4,-459,11,e3d4,0.8427,0.8746,0.871,0.8218,e3d4,e3d4,e3d4,e3d4,0.0,0.8746,-0.0209,False
rnb1kbnr/pp2ppp1/2p4p/4q1N1/5P2/2NBB3/PPP3PP/R2QK2R b KQkq - 0 8,16,93HzO5cM,e5e3,561,738,e5d5,0.5295,0.5521,0.6402,0.732,e5e3,e5e3,e5e3,e5e3,0.0,0.732,0.2025,False
r1bqk2r/ppp2pp1/1bnp1n1p/4p3/4P3/1BPP1N2/PP1N1PPP/R1BQ1RK1 b kq - 3 8,16,icqGWUzL,e8g8,-28,4,a7a6,0.3143,0.2794,0.3062,0.4709,e8g8,c8g4,e8g8,e8g8,0.0,0.4709,0.1566,False
r1bq1rk1/1pp2pp1/pbnp1n1p/4p3/4P3/1BPP1N1P/PP1N1PP1/R1BQR1K1 b - - 2 10,20,icqGWUzL,c8e6,-32,4,c8e6,0.1569,0.2202,0.3596,0.3252,f8e8,c8e6,c8e6,c6e7,26.0,0.3596,0.1683,False
r4rk1/1ppq1pp1/pbnpbn1p/4p3/4P3/2PP1N1P/PPB2PP1/R1BQRNK1 b - - 6 12,24,icqGWUzL,a8d8,-67,11,e6h3,0.0928,0.0648,0.0626,0.0758,f8e8,e6h3,e6h3,e6h3,248.0,0.0928,-0.017,False
r4rk1/1pp2pp1/pbnp1n1p/4p3/4P3/2PP3q/PPB2P1N/R1BQRNK1 b - - 1 14,28,icqGWUzL,f6h5,-316,4,c6e7,0.0945,0.1038,0.105,0.1234,h3h4,h3h4,h3h4,h3h4,39.0,0.1234,0.0289,False
r4rk1/1pp1npp1/pb1p1n1p/4p3/4P2q/2PPBQ2/PPB2P1N/R3RNK1 b - - 5 16,32,icqGWUzL,b6e3,-308,43,e7g6,0.2188,0.1387,0.0919,0.0724,e7g6,e7g6,e7g6,e7g6,33.0,0.2188,-0.1464,False
r4rk1/1p3pp1/pp1p1nnp/4p3/4P2q/2PP2Q1/PPB2P1N/R3RNK1 b - - 1 18,36,icqGWUzL,f6h5,-323,14,h4h5,0.0404,0.038,0.0346,0.0326,h4h5,h4h5,h4h5,h4h5,65.0,0.0404,-0.0078,False
r4rk1/1p3pp1/pp1p1nnp/4p1Q1/4P3/2PP4/PP3P1N/R2BRNK1 b - - 0 20,40,icqGWUzL,h6g5,-324,305,h6g5,0.9984,0.9992,0.9995,0.9997,h6g5,h6g5,h6g5,h6g5,0.0,0.9997,0.0013,False
