fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r3kb1r/p1q1npp1/2p1p3/3pP2p/5P2/3Q4/PPPBN1PP/R4R1K b kq - 1 14,28,?,c6c5,14,6,e7f5,0.0424,0.0302,0.0319,0.0538,e7f5,e7f5,e7f5,e7f5,7.0,0.0538,0.0114,False
r3kb1r/pq3pp1/2p1p3/3PPn1p/5P2/3Q4/PP1BN1PP/R4R1K b kq - 0 16,32,?,c6d5,-22,259,c6d5,0.8774,0.9508,0.9746,0.9803,c6d5,c6d5,c6d5,c6d5,0.0,0.9803,0.1029,False
r3kb1r/pq3pp1/4p3/3pP2p/3Q1P2/8/PP1B2PP/R4R1K b kq - 0 18,36,?,g7g6,-16,81,g7g6,0.0832,0.0837,0.1061,0.2273,a8c8,a8c8,f8e7,f8e7,83.0,0.2273,0.1441,False
r3kb1r/pq3p2/4p3/3pPpBp/3Q4/8/PP4PP/R4R1K b kq - 1 20,40,?,f8e7,118,38,h8g8,0.1763,0.2671,0.3512,0.3849,a8c8,f8e7,f8e7,f8e7,0.0,0.3849,0.2086,False
r3kb2/pq3p2/4pB2/3pPp1p/6r1/8/PP4PP/R2Q1R1K b q - 5 22,44,?,f8h6,139,0,d5d4,0.0262,0.0343,0.0469,0.0497,b7b2,b7b2,b7b2,b7b2,24.0,0.0497,0.0235,False
2r1kb2/pq3p2/4pB2/4Pp1p/3p2r1/5R1P/PP4P1/R2Q3K b - - 0 24,48,?,g4g6,-17,99,g4e4,0.3862,0.4453,0.4683,0.4394,g4e4,g4g6,g4g6,g4g6,0.0,0.4683,0.0532,False
2r1kb2/p4p2/4pB2/3qPp1p/3pr3/1R5P/PP4P1/2RQ3K b - - 4 26,52,?,c8c1,0,28,c8c1,0.8184,0.8522,0.8676,0.8606,c8c1,c8c1,c8c1,c8c1,0.0,0.8676,0.0422,False
3R1b2/p2k1p2/4pB2/3qPp1p/3pr3/7P/PP4P1/2rQ3K b - - 3 28,56,?,d7c7,87,466,d7c6,0.2895,0.2672,0.2572,0.2828,d7c6,d7c6,d7c6,d7c6,546.0,0.2895,-0.0067,False
8/p4p2/2k1pB2/2bRPp1p/3pr3/7P/PP4P1/2Q4K b - - 0 30,60,?,c6d5,-455,302,c6d5,0.5121,0.5545,0.5792,0.584,c6d5,c6d5,c6d5,c6d5,0.0,0.584,0.0719,False
8/p4p2/4pB2/2bkPp1p/4r3/1PQp3P/P5P1/7K b - - 1 32,64,?,e4d4,-252,248,e4d4,0.2388,0.3163,0.4066,0.4585,e4e3,e4e3,e4d4,e4d4,0.0,0.4585,0.2197,False
8/p4p2/4p3/2bkP1Bp/3r1p2/PPQp3P/6P1/7K b - - 0 34,68,?,d3d2,0,246,d3d2,0.5784,0.6452,0.697,0.6974,d3d2,d3d2,d3d2,d3d2,0.0,0.6974,0.119,False
r2qkb1r/1b1p1ppp/p1n1pn2/1pp5/3P1B2/2PBPN2/PP1N1PPP/R2Q1RK1 b kq - 3 8,16,?,c5d4,-65,3,c5d4,0.0484,0.0663,0.0717,0.0246,f8e7,f8e7,f8e7,f8e7,0.0,0.0717,-0.0238,False
r2qkb1r/1b1p1ppp/p1n1p3/1p1n4/3P4/2PB1NB1/PP1N1PPP/R2Q1RK1 b kq - 2 10,20,?,f8e7,-122,3,f8e7,0.2566,0.3351,0.4307,0.4958,f8e7,f8e7,f8e7,f8e7,0.0,0.4958,0.2392,False
r2qk2r/1b1pb1pp/p1n1p3/1p1n1p2/3P4/2PB1NBP/PP1N1PP1/RQ3RK1 b kq - 0 12,24,?,d5b6,-47,32,e8g8,0.0047,0.0041,0.0033,0.0032,e8g8,e8g8,e8g8,e8g8,24.0,0.0047,-0.0015,False
r2q1rk1/1b1pb1pp/p3p3/1p1nNp2/3P4/2PB3P/PP1N1PP1/RQ3RK1 b - - 0 14,28,?,d5f4,344,76,d5f4,0.3405,0.3574,0.3878,0.4898,d5f4,d5f4,d5f4,d5f4,0.0,0.4898,0.1493,False
r2q1rk1/1b1p2pp/p2bp3/1p3p2/3P1n2/2PB1N1P/PP1N1PP1/RQ2R1K1 b - - 4 16,32,?,g7g5,312,39,f8f6,0.0353,0.0298,0.0327,0.0571,f4d3,f4d3,f4d3,f4d3,275.0,0.0571,0.0218,False
r2q2k1/1b1p2pp/p2bp2r/1p3p2/3P1n2/2P2N1P/PP1N1PP1/R2QRBK1 b - - 8 18,36,?,g7g5,339,40,g7g5,0.0872,0.0809,0.0894,0.1368,f4h3,d8f6,d8f6,d8f6,32.0,0.1368,0.0496,False
r2q2k1/1b1p3p/p2bp2r/1p2Np2/3P1nP1/2P5/PP1N1PP1/R2QRBK1 b - - 0 20,40,?,d8h4,1995,1496,d8h4,0.6364,0.7188,0.797,0.8311,d8h4,d8h4,d8h4,d8h4,0.0,0.8311,0.1947,False
r1bq1rk1/ppp1nppp/2npp3/1B4B1/3PP3/2P2N2/P1P2PPP/R2Q1RK1 b - - 2 8,16,?,h7h6,-34,7,f7f6,0.0843,0.0796,0.085,0.1418,c8d7,c8d7,f7f6,f7f6,5.0,0.1418,0.0575,False
r1bq1rk1/ppp1n1pp/2np1p2/4p3/2BPP2B/2P2N2/P1P2PPP/R2Q1RK1 b - - 1 10,20,?,g8h8,-15,155,g8h8,0.6984,0.8437,0.9343,0.9659,g8h8,g8h8,g8h8,g8h8,0.0,0.9659,0.2675,False
r2q1r1k/ppp1n1pp/2np1p2/4p3/P1BPP1bB/2P2N1P/2P2PP1/R2Q1RK1 b - - 0 12,24,?,g4d7,-28,1,g4h5,0.0249,0.0231,0.022,0.0173,g4f3,g4h5,g4h5,g4h5,-2.0,0.0249,-0.0076,False
r2q1r1k/ppp1nBpp/2np1p2/4p3/P2PP1PB/2P2N1P/2P2P2/R2Q1RK1 b - - 0 14,28,?,f8f7,13,225,f8f7,0.984,0.9956,0.9975,0.9981,f8f7,f8f7,f8f7,f8f7,0.0,0.9981,0.0141,False
rn1q3k/ppp1nrpp/3p1p2/3Pp3/P3P1P1/2P2NBP/2P2P2/R2Q1RK1 b - - 2 16,32,?,b8d7,43,1,b8d7,0.1222,0.1855,0.2981,0.4124,c7c6,c7c6,b8d7,b8d7,0.0,0.4124,0.2902,False
r2q3k/pppnnr1p/3p1pp1/3Pp3/P3P1P1/2P2PBP/2PN4/R2Q1RK1 b - - 0 18,36,?,h7h5,24,1,f6f5,0.0093,0.0074,0.006,0.007,d8f8,f6f5,f6f5,f6f5,49.0,0.0093,-0.0023,False
r2q3k/1ppnnr1p/3p2p1/p2Ppp2/P1P1P1P1/5PBP/2PN4/1R1Q1RK1 b - - 1 20,40,?,f5f4,7,49,b7b6,0.1806,0.1666,0.1241,0.053,b7b6,b7b6,b7b6,b7b6,56.0,0.1806,-0.1276,False
r4q1k/2pnnr1p/1p1p2p1/p2Ppp2/P1P1P1P1/1N3PBP/2P3K1/1R1Q1R2 b - - 3 22,44,?,f5e4,123,4,f8h6,0.1144,0.0921,0.0889,0.0758,f5f4,f5f4,f5f4,f5f4,127.0,0.1144,-0.0386,False
r6k/2pnnr1p/1p1p2p1/p2Ppp2/P1P1P1P1/5PBP/2PN2K1/1R3R2 b - - 0 24,48,?,h8g7,9,3,d7c5,0.0109,0.0153,0.0255,0.0749,f5f4,f5f4,f5f4,a8f8,9.0,0.0749,0.064,False
5r1k/2p1nr1p/1p1p2p1/p1nPpp2/P1P1P1P1/5PBP/2PN2K1/R3R3 b - - 4 26,52,?,h7h6,70,10,e7g8,0.0134,0.0141,0.0167,0.0246,f5f4,f5f4,f5f4,h8g7,8.0,0.0246,0.0112,False
5rnk/2pn1r1p/1p1p2p1/p2Ppp2/P1P1P1P1/1N3PBP/2P1R1K1/R7 b - - 8 28,56,?,f5g4,67,5,f5e4,0.246,0.2538,0.2795,0.2543,f5f4,f5f4,f5f4,f5g4,0.0,0.2795,0.0083,False
5rnk/2pn3p/1p1p2p1/p2Pp3/P1P1P1P1/1N3rBP/2P2RK1/R7 b - - 2 30,60,?,f3c3,220,173,f3c3,0.1675,0.1659,0.1759,0.1595,f3f2,f3f2,f3f2,f3f2,175.0,0.1759,-0.008,False
5nnk/2p4p/1p1p2p1/p2Pp3/P1P1P1P1/1Nr3BP/2P3K1/5R2 b - - 1 32,64,?,h8g7,236,71,h8g7,0.2962,0.4626,0.5295,0.5377,f8d7,h8g7,h8g7,h8g7,0.0,0.5377,0.2415,False
5nn1/2p3kp/1p1p2p1/p2Pp3/P1P1P1P1/6BP/2rN1RK1/8 b - - 1 34,68,?,f8d7,366,37,f8d7,0.4459,0.5632,0.6746,0.7387,f8d7,f8d7,f8d7,f8d7,0.0,0.7387,0.2928,False
r1bq1rk1/pppp1ppp/2n2n2/8/2P1p3/PQNPP3/1P3PPP/R1B1KB1R b KQ - 0 8,16,?,f8e8,-50,24,d8e7,0.1131,0.1439,0.161,0.2458,e4d3,e4d3,e4d3,e4d3,44.0,0.2458,0.1327,False
r1b2rk1/ppppqppp/2n2n2/8/2P5/P1NBP3/1PQ2PPP/R1B1K2R b KQ - 0 10,20,?,c6e5,-99,24,c6e5,0.1464,0.2325,0.3918,0.4724,d7d6,d7d6,c6e5,c6e5,0.0,0.4724,0.326,False
r1b2rk1/p1ppqppp/1p3n2/4n3/2P5/P1N1P3/1PQ1BPPP/R1B2RK1 b - - 1 12,24,?,e5g6,-98,2,c8b7,0.0061,0.0083,0.0067,0.0019,c8b7,c8b7,c8b7,c8b7,0.0,0.0083,-0.0042,False
3r1rk1/pbppqppp/1p3n2/3Nn3/2P5/P3P3/1PQ1BPPP/R1BR2K1 b - - 5 14,28,?,f6d5,-96,52,b7d5,0.7068,0.7727,0.8152,0.837,f6d5,f6d5,f6d5,f6d5,0.0,0.837,0.1302,False
3r1rk1/p2pqppp/1p1P1n2/2p1n3/8/P3P3/1PQ1BPPP/R1BR2K1 b - - 0 16,32,?,e7e6,-107,72,e7e6,0.9238,0.9285,0.9241,0.9212,e7e6,e7e6,e7e6,e7e6,0.0,0.9285,-0.0026,False
3r1rk1/p2p1ppp/1p1Pqn2/4n3/1P6/4P3/2Q1BPPP/R1BR2K1 b - - 0 18,36,?,d8c8,-65,28,d8c8,0.3729,0.3926,0.4383,0.5308,d8c8,d8c8,d8c8,d8c8,0.0,0.5308,0.1579,False
5rk1/p2p1ppp/1prPqn2/1P2n3/8/4P3/4BPPP/RQBR2K1 b - - 0 20,40,?,c6c8,-169,37,c6c3,0.0689,0.0662,0.0696,0.08,c6d6,c6d6,c6d6,c6d6,237.0,0.08,0.0111,False
rnbq1rk1/pp2ppbp/3p1np1/8/2PN4/2N3P1/PP2PPBP/R1BQ1RK1 b - - 2 8,16,?,b8c6,-67,15,a7a6,0.2769,0.2571,0.2294,0.2573,e7e5,b8c6,b8c6,a7a6,12.0,0.2769,-0.0196,False
r1bq1rk1/1p2ppbp/p1np1np1/8/2PNP3/2N3PP/PP3PB1/R1BQ1RK1 b - - 0 10,20,?,c6d4,74,63,f6e4,0.4278,0.3262,0.1736,0.0826,c6d4,c6d4,c8d7,c8d7,103.0,0.4278,-0.3452,False
r1bN1rk1/1p2ppbp/p2p2p1/8/2P5/2n3PP/PP3PB1/R1BQ1RK1 b - - 0 12,24,?,c3d1,58,690,c3d1,0.9987,0.9996,0.9999,0.9999,c3d1,c3d1,c3d1,c3d1,0.0,0.9999,0.0012,False
r4rk1/1B2ppbp/p2p2p1/8/2P5/6PP/PP3P2/R1Bn1RK1 b - - 0 14,28,?,a8a7,72,54,a8b8,0.1497,0.1308,0.1004,0.075,a8b8,a8b8,a8b8,a8b8,56.0,0.1497,-0.0747,False
5rk1/1r2ppbp/p2p2p1/8/2P5/6PP/PP3P2/1RBR2K1 b - - 1 16,32,?,f8c8,166,172,f8c8,0.2118,0.2477,0.2814,0.2709,f8b8,f8b8,f8b8,f8b8,176.0,0.2814,0.0591,False
6k1/1r2ppbp/p2p2p1/8/2r5/1P2B1PP/P4P2/1R1R2K1 b - - 0 18,36,?,c4c7,178,22,c4c2,0.066,0.0676,0.0532,0.0402,c4c2,c4c2,c4c2,c4c2,33.0,0.0676,-0.0258,False
6k1/1r2p1bp/p2p2p1/3R1p2/8/PP2B1PP/2r2P2/1R4K1 b - - 1 20,40,?,g7c3,214,7,c2c3,0.0145,0.0082,0.0058,0.0049,c2c3,c2c3,c2c3,g8f7,-7.0,0.0145,-0.0096,False
6k1/1r2p1bp/p2p2p1/R4p2/8/PR2B1PP/5P2/6K1 b - - 0 22,44,?,b7b3,171,646,b7b3,0.9994,0.9999,0.9999,1.0,b7b3,b7b3,b7b3,b7b3,0.0,1.0,0.0006,False
6k1/4p1bp/R5p1/2Bp1p2/8/Pr4PP/5P2/6K1 b - - 1 24,48,?,g8f7,190,46,g8f7,0.1129,0.1791,0.2304,0.2521,b3b1,d5d4,g8f7,g8f7,0.0,0.2521,0.1392,False
8/R3pkbp/6p1/2B2p2/P2p4/1r4PP/5P2/6K1 b - - 1 26,52,?,g7f6,270,141,g7f6,0.2957,0.453,0.5753,0.6384,d4d3,g7f6,g7f6,g7f6,0.0,0.6384,0.3427,False
8/3Rpk1p/5bp1/2B2p2/P2p4/6PP/5PK1/1r6 b - - 5 28,56,?,f7e8,305,67,b1a1,0.0155,0.0126,0.0108,0.0096,b1d1,b1a1,b1a1,b1a1,48.0,0.0155,-0.0059,False
rnbq1rk1/pp2bppp/2p2n2/3p2B1/3P4/2N1PN2/PPQ2PPP/R3KB1R b KQ - 0 8,16,?,h7h6,-38,1,b8d7,0.163,0.1916,0.222,0.2198,b8d7,b8d7,c8g4,c8g4,12.0,0.222,0.0568,False
r1bqr1k1/pp1nbppp/2p2n2/3p2B1/3P4/2NBPN2/PPQ2PPP/R4RK1 b - - 4 10,20,?,g7g6,-45,3,d7f8,0.3013,0.2434,0.0901,0.0193,g7g6,d7f8,d7f8,d7f8,10.0,0.3013,-0.282,False
r1bqrnk1/pp3ppp/2p2b2/3p4/1P1P4/2NBPN2/P1Q2PPP/R4RK1 b - - 0 12,24,?,c8g4,4,17,c8e6,0.1442,0.2367,0.3088,0.2841,f8g6,c8g4,a7a6,a7a6,9.0,0.3088,0.1399,False
2rqrnk1/pp3ppp/2P1bb2/3p4/3P4/2NBPN2/P1Q2PPP/R4RK1 b - - 0 14,28,?,b7c6,-29,13,b7c6,0.1676,0.1805,0.2388,0.2465,c8c6,c8c6,c8c6,c8c6,221.0,0.2465,0.0789,False
2rqrnk1/p4p1p/2p1bbp1/2Np4/3P4/3BPN2/P1Q2PPP/R4RK1 b - - 1 16,32,?,f8d7,0,33,f8d7,0.2064,0.2491,0.3139,0.2998,f8d7,f8d7,f8d7,f8d7,0.0,0.3139,0.0934,False
2rqr1k1/p2n3p/2p1pbp1/3p4/3P4/3BPN2/P1Q2PPP/2R2RK1 b - - 1 18,36,?,c6c5,-31,20,c6c5,0.1859,0.1784,0.2048,0.3383,e6e5,e6e5,e6e5,c6c5,0.0,0.3383,0.1524,False
2rqr1k1/p6p/4pbp1/2np4/8/3BPN2/P3QPPP/2R2RK1 b - - 1 20,40,?,e8e7,-19,5,g8g7,0.0112,0.0114,0.0093,0.0061,c5d3,c5d3,c5d3,c5d3,17.0,0.0114,-0.0051,False
2rq4/p3r1kp/4pbp1/1Bnp4/8/4PN2/P1R1QPPP/5RK1 b - - 5 22,44,?,a7a6,7,4,c5e4,0.1446,0.1159,0.0848,0.061,c5e4,c5e4,c5e4,c5e4,-2.0,0.1446,-0.0836,False
3q4/p3r1kp/4pbp1/1B1p4/4n3/4PN2/P1Q2PPP/2R3K1 b - - 0 24,48,?,e4c3,5,12,e4c3,0.1461,0.1536,0.1432,0.1277,e4d6,d8b6,d8b6,d8b6,25.0,0.1536,-0.0184,False
3q4/p1r3kp/4pbp1/3p4/8/2nBPN2/P2Q1PPP/2R3K1 b - - 4 26,52,?,d8c8,11,14,d8c8,0.1399,0.161,0.1679,0.1497,c3e4,c3e4,e6e5,e6e5,219.0,0.1679,0.0098,False
8/pqr3kp/4pbp1/3p4/8/2nBPNP1/P1RQ1P1P/6K1 b - - 0 28,56,?,b7c8,-24,3,b7b1,0.0131,0.02,0.0225,0.027,b7b1,b7b1,b7b1,b7b1,15.0,0.027,0.0139,False
8/pqr3kp/4pbp1/3p4/3N4/2nBP1P1/P1RQ1PKP/8 b - - 4 30,60,?,b7c8,-54,4,b7b6,0.0314,0.0317,0.0302,0.0408,f6d4,f6d4,f6d4,f6d4,-1.0,0.0408,0.0094,False
r1bqk2r/2ppbppp/p1n2n2/1p6/3pP3/1B3N2/PPP2PPP/RNBQR1K1 b kq - 1 8,16,?,d7d6,7,89,d7d6,0.0985,0.1373,0.2151,0.4406,e8g8,e8g8,e8g8,e8g8,94.0,0.4406,0.3421,False
r1bqk2r/2p1bppp/p1np4/1p1P4/3p4/5N2/PPP2PPP/RNBQR1K1 b kq - 0 10,20,?,c6e5,27,83,c6e5,0.482,0.5369,0.5324,0.4656,c6e5,c6e5,c6e5,c6e5,0.0,0.5369,-0.0164,False
r1bq1rk1/2p1bppp/p2p4/1p1Pn3/3N4/2N5/PPP2PPP/R1BQR1K1 b - - 2 12,24,?,c8b7,24,3,f8e8,0.3071,0.3804,0.3796,0.2546,c8b7,c8b7,c8b7,e7f6,5.0,0.3804,-0.0525,False
r2qr1k1/1bp1bppp/p2p4/1p1PnN2/8/2N4P/PPP2PP1/R1BQR1K1 b - - 2 14,28,?,e7f8,38,3,e7f6,0.0346,0.0647,0.1281,0.2411,e7f6,e7f6,e7f6,e7f6,8.0,0.2411,0.2065,False
r2qr1k1/1bp2ppp/p2p1bn1/1p1P1N2/4NP2/7P/PPP3P1/R1BQR1K1 b - - 0 16,32,?,g6h4,1,19,g8h8,0.0431,0.042,0.0369,0.0326,f6h4,f6h4,f6h4,e8e4,143.0,0.0431,-0.0105,True
r2qr2k/1bp2ppp/p2p1b2/1p1P4/4NP1n/3Q2NP/PPP3P1/R1B1R1K1 b - - 4 18,36,?,d8d7,5,39,d8d7,0.0618,0.05,0.0396,0.0322,h4g6,h4g6,h4g6,h4g6,44.0,0.0618,-0.0296,False
r3r2k/1bpqbppp/p2p4/1p1P4/4NP1n/1P1Q2NP/P1P3P1/1RB1R1K1 b - - 0 20,40,?,f7f5,40,108,f7f5,0.1646,0.2117,0.2779,0.3592,c7c6,f7f5,f7f5,f7f5,0.0,0.3592,0.1946,False
r3r2k/1bpq2pp/p2p1b2/1p1P1p2/5P1n/1P1Q2NP/P1PB1NP1/1R2R1K1 b - - 3 22,44,?,d7f7,40,6,d7f7,0.0708,0.1231,0.1808,0.202,e8e1,e8e1,g7g6,g7g6,210.0,0.202,0.1312,False
r3r2k/1b3qpp/p1pp1b2/1p1P1N2/2P2P1n/1P1Q3P/P2B1NP1/1R2R1K1 b - - 0 24,48,?,h4f5,46,53,h4f5,0.5881,0.6988,0.7774,0.8098,h4f5,h4f5,h4f5,h4f5,0.0,0.8098,0.2217,False
r3r2k/1b3qpp/p1pp1b2/3P1Q2/2p2P2/1PB4P/P4NP1/1R2R1K1 b - - 1 26,52,?,c6d5,46,29,c4b3,0.3086,0.2984,0.3119,0.3256,c6d5,e8e1,c6d5,c6d5,0.0,0.3256,0.017,False
r3r2k/1b3qpp/p2pRb2/2pP1Q2/5P2/1PB4P/5NP1/1R4K1 b - - 1 28,56,?,b7c8,11,67,b7c8,0.253,0.2454,0.216,0.1834,e8e6,e8e6,e8e6,e8e6,56.0,0.253,-0.0696,False
r1b1q2k/6pp/p2p1b2/2pP4/5P2/1PB4P/2Q2NP1/1R4K1 b - - 1 30,60,?,e8f7,16,4,e8f8,0.0468,0.0621,0.0729,0.0822,f6c3,f6c3,f6c3,f6c3,2.0,0.0822,0.0354,False
r1b2q1k/6pp/p2p4/2pP4/1P3P2/2Q4P/5NP1/1R4K1 b - - 0 32,64,?,c8f5,15,6,c5b4,0.0956,0.0942,0.0973,0.116,f8f4,f8f4,f8f4,f8f4,53.0,0.116,0.0204,False
r1b2q1k/6pp/3p4/p2P4/R4P2/2Q4P/5NP1/6K1 b - - 1 34,68,?,f8d8,-6,0,f8d8,0.0406,0.0491,0.057,0.068,c8d7,c8d7,c8d7,c8d7,53.0,0.068,0.0274,False
r1bqk1nr/p4ppp/2p5/3pp3/1bP5/6P1/PP2PPBP/RNBQ1K1R b kq - 2 8,16,?,g8e7,37,10,g8e7,0.1041,0.1612,0.3068,0.7564,g8f6,g8f6,g8e7,g8e7,0.0,0.7564,0.6523,False
r1bqk2r/p3nppp/8/3pp3/Qb6/6P1/PP2PPBP/RNB2K1R b kq - 1 10,20,?,c8d7,-302,50,c8d7,0.6798,0.7173,0.7397,0.7298,c8d7,c8d7,c8d7,c8d7,0.0,0.7397,0.05,False
r2q1rk1/p2bnppp/8/3pp3/1Q6/2N3P1/PP2PPBP/R1B2K1R b - - 2 12,24,?,d5d4,-275,19,d5d4,0.1523,0.1211,0.1207,0.1331,a8b8,a8b8,a8b8,a8b8,25.0,0.1523,-0.0192,False
2rq1rk1/p2bnppp/8/4p3/1Q1pN3/6P1/PP1BPPBP/R4K1R b - - 3 14,28,?,d7e6,-285,19,e7d5,0.0103,0.0111,0.0109,0.0087,e7d5,c8b8,c8b8,c8b8,54.0,0.0111,-0.0016,False
2rq1rk1/p4ppp/4b3/3nQ3/3pN3/6P1/PP1BPPBP/R4K1R b - - 0 16,32,?,d8b6,-259,47,c8c2,0.0504,0.0623,0.0848,0.1215,c8c2,c8c2,c8c2,c8c2,108.0,0.1215,0.0711,False
5rk1/p1q2ppp/4b3/3n4/3Q4/2N3P1/PPrBPPBP/R4K1R b - - 2 18,36,?,d5f6,-384,0,d5f6,0.0392,0.0585,0.0868,0.0983,d5c3,d5c3,c2b2,c2b2,241.0,0.0983,0.0591,False
5rk1/p4ppp/4bn2/q7/3Q1B2/2N3PP/PPr1PPB1/R4K1R b - - 0 20,40,?,h7h5,-422,19,f8d8,0.0003,0.0001,0.0001,0.0001,c2b2,c2b2,c2b2,c2b2,52.0,0.0003,-0.0002,False
3r2k1/p4ppp/4bn2/q7/5B2/2N1Q1PP/Pr2PPB1/R5KR b - - 1 22,44,?,b2c2,-376,41,h7h6,0.2062,0.2648,0.2936,0.2521,b2c2,b2c2,b2c2,b2c2,0.0,0.2936,0.0459,False
4r1k1/p4pp1/4bn1p/q7/5B2/2N3PP/Pr2PPBK/R1Q4R b - - 3 24,48,?,b2b4,-367,71,b2b4,0.1421,0.1602,0.1693,0.1534,b2b6,b2b6,b2b6,b2b6,94.0,0.1693,0.0113,False
4r1k1/p4pp1/4bn1p/5q2/1r6/6PP/P2BPPBK/R1QN3R b - - 7 26,52,?,b4e4,-387,11,f6e4,0.0094,0.0072,0.0066,0.0063,b4c4,b4c4,b4c4,b4c4,36.0,0.0094,-0.0031,False
4r1k1/p4pp1/4b2p/5q2/1B6/6PP/P3PNBK/R1Q4R b - - 0 28,56,?,f5f2,-621,118,f5f2,0.8148,0.8862,0.9329,0.9531,f5f2,f5f2,f5f2,f5f2,0.0,0.9531,0.1383,False
4r1k1/p4pp1/4b2p/8/1B3Q2/6PP/P3q1BK/R3R3 b - - 1 30,60,?,e2g2,-654,21,e2h5,0.0014,0.0009,0.0006,0.0006,e2b2,e2b2,e2b2,e2b2,32.0,0.0014,-0.0008,False
4r1k1/p4pp1/4b2p/1q6/1B3QP1/7P/P5BK/3RR3 b - - 2 32,64,?,e8c8,-637,10,e8c8,0.0519,0.0589,0.0732,0.087,e6a2,a7a5,a7a5,a7a5,4.0,0.087,0.0351,False
6k1/p4pp1/4b2p/1q6/3R1QP1/7P/P1rB2BK/4R3 b - - 6 34,68,?,b5e8,-618,21,b5b2,0.0092,0.0093,0.0074,0.0049,c2a2,c2a2,c2a2,c2a2,1376.0,0.0093,-0.0043,True
r1bqk2r/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 b kq - 2 8,16,?,e8g8,-30,27,e8g8,0.6963,0.8671,0.9342,0.9681,e8g8,e8g8,e8g8,e8g8,0.0,0.9681,0.2718,False
r1bqnrk1/ppppbppp/8/3PR3/8/8/PPP2PPP/RNBQ1BK1 b - - 0 10,20,?,d7d6,-40,4,e7c5,0.4244,0.4079,0.3609,0.3691,d7d6,d7d6,d7d6,d7d6,0.0,0.4244,-0.0553,False
r1bqnrk1/ppp2ppp/3p4/2bP4/8/2N5/PPP2PPP/R1BQRBK1 b - - 1 12,24,?,h7h6,-39,8,c8f5,0.0104,0.0072,0.0089,0.0158,d8f6,d8f6,e8f6,e8f6,54.0,0.0158,0.0054,False
r3nrk1/ppp2ppp/3p4/2bP1b2/7q/2NBB3/PPP2PPP/R2QR1K1 b - - 5 14,28,?,f5d3,-25,1,c5e3,0.2044,0.2858,0.343,0.371,c5e3,c5e3,c5e3,f5d3,0.0,0.371,0.1666,False
r3nrk1/ppp2ppp/3p2B1/3P4/7q/2N1R3/PPP2PPP/R2Q2K1 b - - 0 16,32,?,h7g6,-33,1,h7g6,0.2412,0.1617,0.1813,0.4506,f7g6,f7g6,f7g6,f7g6,-9.0,0.4506,0.2094,False
r3nrk1/ppp3p1/3p2p1/3P1p2/7q/4R3/PPPN1PPP/R2Q2K1 b - - 1 18,36,?,e8f6,-32,6,e8f6,0.7438,0.8645,0.9351,0.9705,e8f6,e8f6,e8f6,e8f6,0.0,0.9705,0.2267,False
r4rk1/ppp1R1p1/3p1np1/3P1p2/5q2/5N2/PPP2PPP/R2Q2K1 b - - 5 20,40,?,f8f7,-27,5,f4c4,0.1205,0.1948,0.3134,0.4683,a8c8,a8c8,f8f7,f8f7,0.0,0.4683,0.3478,False
r4rk1/ppp3p1/3p1np1/3P1p2/8/1Pq1RN2/P1P2PPP/R2Q2K1 b - - 2 22,44,?,c3c5,-29,3,c3c5,0.6147,0.6301,0.6061,0.5721,c3c5,c3c5,c3c5,c3c5,0.0,0.6301,-0.0426,False
4rrk1/ppp3p1/3p1np1/2qP1p2/2P5/1PR2N2/P4PPP/R2Q2K1 b - - 2 24,48,?,e8e7,-37,1,e8e7,0.0288,0.0264,0.0315,0.0425,f6e4,f6e4,f6e4,f6e4,9.0,0.0425,0.0137,False
4r1k1/ppp1r1p1/3p1np1/2qP1p2/2P5/1P3NP1/P1R2P1P/R2Q2K1 b - - 0 26,52,?,b7b5,-39,6,c7c6,0.0128,0.0089,0.0069,0.0066,f6g4,f6g4,f6e4,f6e4,11.0,0.0128,-0.0062,False
4r1k1/pp2r1p1/2pp2p1/2qP1p2/2P1n3/1P3NP1/P1R2PKP/2RQ4 b - - 3 28,56,?,c5b6,-59,0,c5a5,0.0483,0.0623,0.0746,0.0708,c6d5,g6g5,g6g5,g6g5,-6.0,0.0746,0.0225,False
4r1k1/pp2r1p1/1qpp2p1/3P1p2/2PQn3/1P3NPP/P1R2PK1/2R5 b - - 2 30,60,?,b6d4,-73,5,c6c5,0.4341,0.4054,0.3237,0.257,b6d4,b6d4,c6c5,c6c5,7.0,0.4341,-0.1771,False
3qr1k1/pp2r1p1/3p2p1/2pP1p2/2P1n2P/1P1Q1NP1/P1R2PK1/2R5 b - - 0 32,64,?,f5f4,-82,4,d8d7,0.0552,0.0439,0.0352,0.0274,e4f6,e4f6,e4f6,e4f6,30.0,0.0552,-0.0278,False
4r1k1/pp1qr1p1/3p1np1/2pP1p2/2P4P/1P1Q1NP1/P3RPK1/4R3 b - - 4 34,68,?,b7b6,-78,4,e7e2,0.0199,0.0117,0.0093,0.0112,e7e2,e7e2,e7e2,e7e2,2.0,0.0199,-0.0087,False
